"","prop.aneu","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid","NA"
"5515",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5516",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5517",0.04296875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5518",0.078125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5519",0.0078125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5520",0,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5521",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5522",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5523",0.015625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5524",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5525",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5526",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5527",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5528",0.01171875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5529",0.04296875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5530",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5531",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5532",0.015625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5533",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5534",0,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5535",0.00390625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5536",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5537",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5538",0.00390625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5539",0,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5540",0.01953125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5541",0.0078125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5542",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5543",0.0625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5544",0.015625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5545",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5546",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5547",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5548",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5549",0.02734375,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5550",0.078125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5551",0.0078125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5552",0.0078125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5553",0.015625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5554",0.015625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5555",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5556",0.02734375,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5557",0.01953125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5558",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5559",0.0078125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5560",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5561",0.00390625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5562",0.01171875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5563",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5564",0.01171875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5565",0.0078125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5566",0.03125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5567",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5568",0.00390625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5569",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5570",0.2578125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5571",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5572",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5573",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5574",0.01171875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5575",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5576",0.01953125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5577",0.05859375,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5578",0.171875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5579",0.0078125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5580",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5581",0.015625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5582",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5583",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5584",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5585",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5586",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5587",0.06640625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5588",0.00390625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5589",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5590",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5591",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5592",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5593",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5594",0.0078125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5595",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5596",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5597",0.00390625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5598",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5599",0.015625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5600",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5601",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5602",0,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5603",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5604",0.0234375,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5605",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5606",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5607",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5608",0.00390625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5609",0.01953125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5610",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5611",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5612",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5613",0.015625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5614",0.03515625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5615",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5616",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5617",0.00390625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5618",0.09375,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5619",0.0078125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5620",0.015625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5621",0.02734375,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5622",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5623",0.5,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5624",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5625",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5626",0.015625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5627",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5628",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5629",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5630",0.0234375,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5631",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5632",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5633",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5634",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5635",0.0234375,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5636",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5637",0.00390625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5638",0.015625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5639",0.00390625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5640",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5641",0.16015625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5642",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5643",0.00390625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5644",0.01171875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5645",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5646",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5647",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5648",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5649",0.04296875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5650",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5651",0.015625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5652",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5653",0.00390625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5654",0.0078125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5655",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5656",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5657",0.03515625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5658",0.5078125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5659",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5660",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5661",0.03515625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5662",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5663",0.0703125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5664",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5665",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5666",0.01953125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5667",0.015625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5668",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5669",0.01171875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5670",0.00390625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5671",0.0078125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5672",0.0390625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5673",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5674",0.01953125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5675",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5676",0.01171875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5677",0.04296875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5678",0.0234375,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5679",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5680",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5681",0.00390625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5682",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5683",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5684",0.01953125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5685",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5686",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5687",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5688",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5689",0.109375,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5690",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5691",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5692",0.00390625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5693",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5694",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5695",0.1015625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5696",0.0078125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5697",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5698",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5699",0.01171875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5700",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5701",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5702",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5703",0.01171875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5704",0,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5705",0.03515625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5706",0.00390625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5707",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5708",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5709",0,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5710",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5711",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5712",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5713",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5714",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5715",0.0078125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5716",0.02734375,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5717",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5718",0.046875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5719",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5720",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5721",0.078125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5722",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5723",0.015625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5724",0.00390625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5725",0.01171875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5726",0.00390625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5727",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5728",0.00390625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5729",0,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5730",0.01953125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5731",0.015625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5732",0.01171875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5733",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5734",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5735",0.0390625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5736",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5737",0.0390625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5738",0.01171875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5739",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5740",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5741",0,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5742",0.01953125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5743",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5744",0.01171875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5745",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5746",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5747",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5748",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5749",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5750",0.0546875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5751",0.03125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5752",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5753",0.0234375,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5754",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5755",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5756",0.01171875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5757",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5758",0.01171875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5759",0.02734375,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5760",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5761",0.0078125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5762",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5763",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5764",0.01953125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5765",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5766",0.01953125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5767",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5768",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5769",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5770",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5771",0.04296875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5772",0.0546875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5773",0.01171875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5774",0.0078125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5775",0.015625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5776",0.0078125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5777",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5778",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5779",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5780",0.015625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5781",0.01953125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5782",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5783",0.015625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5784",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5785",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5786",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5787",0.02734375,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5788",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5789",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5790",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5791",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5792",0.03515625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5793",0.0078125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5794",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5795",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5796",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5797",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5798",0.02734375,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5799",0,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5800",0.05078125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5801",0.01171875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5802",0.0234375,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5803",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5804",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5805",0.0078125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5806",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5807",0.01953125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5808",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5809",0.01953125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5810",0,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5811",0.50390625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5812",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5813",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5814",0.015625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5815",0.015625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5816",0.01953125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5817",0.0234375,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5818",0.046875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5819",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5820",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5821",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5822",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5823",0.00390625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5824",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5825",0.01953125,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5826",0.015625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5827",0.00390625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5828",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5829",0.0390625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5830",0.00390625,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5831",0.01171875,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5832",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
"5833",1,0.51001546588989,0.0049264997549697,0,0.461,0.034,0.505,0.1302
