     prop.aneu   prob.meio   prob.mito    dispersal euploid mosaic aneuploid
199  1.0000000 0.812402550 0.746222298 0.0061122782    0.00   0.00      1.00
200  0.9590234 0.940875745 0.068546742 0.2404831753    0.01   0.06      0.93
201  1.0000000 0.790388636 0.527375006 0.4844124804    0.00   0.00      1.00
202  1.0000000 0.998502584 0.398906698 0.8233828871    0.00   0.00      1.00
203  1.0000000 0.841042502 0.836842784 0.8515087715    0.00   0.00      1.00
204  1.0000000 0.123838085 0.960129495 0.6125220701    0.00   0.00      1.00
205  1.0000000 0.365552610 0.903031730 0.1727807994    0.00   0.00      1.00
206  1.0000000 0.561405190 0.921189249 0.2113587337    0.00   0.00      1.00
207  0.8099609 0.778565043 0.024942330 0.7396731579    0.11   0.13      0.76
208  0.7144922 0.671428357 0.036618206 0.1203011863    0.19   0.19      0.62
209  0.8719922 0.761759122 0.050788306 0.9621483614    0.00   0.18      0.82
210  1.0000000 0.918909214 0.983096991 0.0405734475    0.00   0.00      1.00
211  0.9998438 0.822214258 0.652052632 0.4126093169    0.00   0.00      1.00
212  0.9958203 0.575980032 0.435600938 0.2464313097    0.00   0.01      0.99
213  1.0000000 0.004493913 0.789115566 0.1196235586    0.00   0.00      1.00
214  1.0000000 0.271164537 0.972937668 0.6694932508    0.00   0.00      1.00
215  0.5716797 0.155714123 0.075363129 0.7999069572    0.02   0.75      0.23
216  1.0000000 0.868744873 0.821560751 0.9826510877    0.00   0.00      1.00
217  0.8968750 0.431743419 0.190768421 0.9722539398    0.00   0.32      0.68
218  1.0000000 0.869392840 0.955415712 0.2126247592    0.00   0.00      1.00
219  0.9430078 0.615825104 0.208761950 0.2618833869    0.00   0.18      0.82
220  0.9966406 0.547969652 0.461939736 0.1886171002    0.00   0.00      1.00
221  0.5700391 0.352330646 0.041521953 0.0017006514    0.37   0.16      0.47
222  0.9967969 0.943985260 0.371359611 0.3860587378    0.00   0.04      0.96
223  1.0000000 0.026244325 0.739461946 0.9693924279    0.00   0.00      1.00
224  0.7928906 0.066940437 0.167208581 0.1340085946    0.03   0.60      0.37
225  0.9094922 0.582556479 0.165301930 0.3302275911    0.00   0.29      0.71
226  0.9208203 0.513415462 0.212318154 0.3927291529    0.00   0.31      0.69
227  0.9951953 0.769004499 0.356428386 0.8222340548    0.00   0.02      0.98
228  1.0000000 0.516531092 0.884816117 0.8460328826    0.00   0.00      1.00
229  1.0000000 0.740179926 0.750849521 0.1573382125    0.00   0.00      1.00
230  1.0000000 0.427868535 0.947997148 0.3925244808    0.00   0.00      1.00
231  0.6880859 0.612834236 0.022489810 0.7125749965    0.14   0.23      0.63
232  0.9446484 0.914950372 0.067908169 0.5026084757    0.00   0.09      0.91
233  0.9992188 0.842874716 0.470115620 0.5538244571    0.00   0.00      1.00
234  0.9836328 0.639935980 0.329538018 0.7290497553    0.00   0.07      0.93
235  1.0000000 0.886018533 0.748072964 0.4772911936    0.00   0.00      1.00
236  0.7118750 0.688989616 0.030871993 0.0031336213    0.21   0.14      0.65
237  1.0000000 0.544857061 0.856130147 0.2675090022    0.00   0.00      1.00
238  0.9583203 0.530045378 0.255473553 0.5109246343    0.00   0.16      0.84
239  0.9996484 0.150314368 0.616614805 0.5543231145    0.00   0.01      0.99
240  0.2653516 0.203766634 0.017608494 0.2931669985    0.52   0.32      0.16
241  0.9191797 0.824817105 0.092301237 0.5770977652    0.01   0.16      0.83
242  0.7725000 0.593266493 0.063382702 0.3678879116    0.06   0.31      0.63
243  1.0000000 0.628260601 0.888764918 0.8157622567    0.00   0.00      1.00
244  0.9403125 0.416019356 0.239682752 0.8280072589    0.00   0.20      0.80
245  0.9999219 0.264981072 0.677335062 0.2635413781    0.00   0.00      1.00
246  0.9316797 0.609440657 0.187746408 0.7709022975    0.00   0.22      0.78
247  0.9113672 0.922726991 0.018800021 0.3642565305    0.07   0.03      0.90
248  0.6937109 0.591111252 0.036563665 0.3023976949    0.22   0.18      0.60
249  0.9998828 0.676541169 0.585809505 0.6918778834    0.00   0.00      1.00
250  0.9999609 0.276761165 0.722725853 0.8461503780    0.00   0.00      1.00
251  0.9987500 0.235154662 0.568403168 0.3453581310    0.00   0.01      0.99
252  0.9876953 0.561147183 0.352622189 0.4678777310    0.00   0.06      0.94
253  0.9992578 0.720283842 0.568239571 0.4656833843    0.00   0.00      1.00
254  0.6971875 0.173463447 0.119261170 0.8230113289    0.00   0.70      0.30
255  1.0000000 0.437329162 0.879475257 0.4461062532    0.00   0.00      1.00
256  0.9809375 0.634472254 0.325534216 0.7199261070    0.00   0.06      0.94
257  1.0000000 0.630079184 0.814819098 0.2259354529    0.00   0.00      1.00
258  0.8501953 0.755642605 0.066316898 0.0054485593    0.10   0.09      0.81
259  0.9646484 0.904373519 0.070117629 0.6747180645    0.00   0.06      0.94
260  0.9294922 0.252123374 0.243944078 0.1579515412    0.00   0.27      0.73
261  0.8609766 0.808726142 0.022106243 0.5333926310    0.10   0.06      0.84
262  1.0000000 0.638895068 0.707411707 0.4786928508    0.00   0.00      1.00
263  0.9982422 0.832933501 0.470571951 0.8240569639    0.00   0.00      1.00
264  0.9085547 0.725882532 0.124688723 0.1722822271    0.00   0.19      0.81
265  0.7040234 0.591281879 0.048888077 0.7806497142    0.05   0.37      0.58
266  0.9998828 0.414499099 0.658942236 0.9921230210    0.00   0.00      1.00
267  0.9989844 0.949362179 0.371788524 0.1159859356    0.00   0.01      0.99
268  0.5094141 0.427446479 0.031472415 0.9553944427    0.14   0.49      0.37
269  1.0000000 0.490169559 0.754199912 0.9903127530    0.00   0.00      1.00
270  0.9955078 0.253701281 0.459468922 0.6684496768    0.00   0.01      0.99
271  0.8264453 0.461650525 0.100684372 0.0491006875    0.04   0.32      0.64
272  1.0000000 0.272904717 0.810672750 0.9598690162    0.00   0.00      1.00
273  0.9972656 0.336622524 0.485258573 0.7362510050    0.00   0.01      0.99
274  0.9992969 0.849163168 0.552326420 0.3001471362    0.00   0.01      0.99
275  0.7150781 0.438857640 0.081189370 0.1980203441    0.06   0.44      0.50
276  1.0000000 0.167137494 0.911192200 0.6421184887    0.00   0.00      1.00
277  0.7341016 0.146618296 0.137431507 0.4593116448    0.01   0.61      0.38
278  1.0000000 0.385015691 0.826170011 0.8793263463    0.00   0.00      1.00
279  0.9998438 0.800956810 0.640502156 0.6701067062    0.00   0.00      1.00
280  0.9866797 0.919724180 0.130646122 0.7186811368    0.00   0.03      0.97
281  0.9873828 0.368612631 0.397502850 0.3056463031    0.00   0.05      0.95
282  1.0000000 0.857347767 0.955390086 0.2186561003    0.00   0.00      1.00
283  0.9907812 0.123474615 0.439658450 0.1267757337    0.00   0.07      0.93
284  0.7372656 0.416035503 0.096504175 0.7861665206    0.00   0.51      0.49
285  0.9886719 0.570660956 0.360762543 0.3309789698    0.00   0.05      0.95
286  0.9997656 0.798385350 0.620366435 0.2713011052    0.00   0.00      1.00
287  1.0000000 0.327834035 0.675227855 0.5498078724    0.00   0.00      1.00
288  1.0000000 0.879492260 0.689976442 0.2806300160    0.00   0.00      1.00
289  0.9998438 0.514770189 0.595735258 0.8797397900    0.00   0.00      1.00
290  1.0000000 0.998739126 0.861334321 0.6927474253    0.00   0.00      1.00
291  0.9658984 0.068401051 0.340359977 0.0901506227    0.00   0.15      0.85
292  0.9980859 0.687681254 0.507429113 0.2007570621    0.00   0.00      1.00
293  1.0000000 0.993952036 0.499485197 0.4733998752    0.00   0.00      1.00
294  0.7745703 0.129492623 0.146543473 0.7247887265    0.01   0.54      0.45
295  0.9921875 0.849972905 0.310820903 0.2658225796    0.00   0.04      0.96
296  1.0000000 0.865218765 0.776571196 0.6878697660    0.00   0.00      1.00
297  0.8563672 0.417123446 0.167040777 0.6800050242    0.00   0.45      0.55
298  0.9999219 0.558996410 0.755665883 0.5284998710    0.00   0.00      1.00
299  0.9965625 0.943422751 0.339681968 0.9752087714    0.00   0.02      0.98
300  0.9091797 0.876594186 0.036473017 0.5271076083    0.04   0.08      0.88
301  1.0000000 0.998622125 0.568344347 0.1742282521    0.00   0.00      1.00
