"","embryo","prop.aneu","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid"
"715",5,0.5986328,0.5098649,0.031590447,0.5,0.2,0.3,0.5
"716",6,0.6294531,0.6366829,0.026001345,0.5,0.2,0.25,0.55
"717",7,0.6309766,0.6399441,0.016441695,0.5,0.25,0.18,0.57
"718",8,0.4411328,0.4060331,0.007300436,0.5,0.47,0.13,0.4
"719",9,0.3655078,0.282814,0.009742065,0.5,0.52,0.19,0.29
"720",10,0.3866797,0.3814792,0.007032676,0.5,0.52,0.12,0.36
"721",1,0.5220312,0.4906901,0.017006143,0.5,0.31,0.25,0.44
"722",2,0.5844531,0.558382,0.026639829,0.5,0.21,0.3,0.49
"723",3,0.5530469,0.5257974,0.021349939,0.5,0.33,0.19,0.48
"724",4,0.5364062,0.3463359,0.02789465,0.5,0.25,0.33,0.42
"725",5,0.5814063,0.451865,0.020499318,0.5,0.3,0.19,0.51
"726",6,0.5040234,0.3710259,0.027127276,0.5,0.33,0.27,0.4
"727",7,0.4623047,0.3930317,0.011349587,0.5,0.43,0.16,0.41
"728",8,0.4884375,0.5257115,0.015548573,0.5,0.39,0.19,0.42
"729",9,0.5086328,0.5130159,0.009614291,0.5,0.41,0.12,0.47
"730",10,0.6095703,0.5682602,0.017141154,0.5,0.27,0.17,0.56
"731",1,0.4689844,0.4675554,0.002867923,0.5,0.48,0.07,0.45
"732",2,0.3168359,0.2566207,0.008007045,0.5,0.63,0.09,0.28
"733",3,0.5657422,0.4867601,0.010499562,0.5,0.29,0.19,0.52
"734",4,0.3744531,0.3027703,0.005727135,0.5,0.56,0.09,0.35
"735",5,0.4336719,0.3668178,0.016805063,0.5,0.34,0.31,0.35
"736",6,0.4853906,0.4048368,0.01902463,0.5,0.3,0.3,0.4
"737",7,0.4735937,0.4822778,0.004524408,0.5,0.47,0.08,0.45
"738",8,0.5858203,0.4744132,0.016931225,0.5,0.26,0.23,0.51
"739",9,0.5766016,0.4791657,0.033912139,0.5,0.2,0.34,0.46
"740",10,0.4946094,0.5054177,0.01323346,0.5,0.39,0.17,0.44
"741",1,0.4376563,0.3904155,0.016915818,0.5,0.41,0.22,0.37
"742",2,0.5907422,0.4223322,0.006976718,0.5,0.31,0.13,0.56
"743",3,0.5270703,0.5232328,0.021064857,0.5,0.33,0.22,0.45
"744",4,0.5679688,0.4461157,0.023839485,0.5,0.25,0.28,0.47
"745",5,0.5761328,0.5289466,0.017244472,0.5,0.35,0.13,0.52
"746",6,0.3770703,0.2211434,0.018066952,0.5,0.43,0.3,0.27
"747",7,0.5313281,0.4284243,0.012926706,0.5,0.37,0.16,0.47
"748",8,0.5017187,0.4795312,0.016745477,0.5,0.32,0.25,0.43
"749",9,0.5546094,0.5877507,0.012012274,0.5,0.43,0.05,0.52
"750",10,0.5882422,0.6506987,0.006780782,0.5,0.36,0.07,0.57
"751",1,0.5115625,0.3560773,0.035895739,0.5,0.26,0.37,0.37
"752",2,0.5157812,0.508804,0.004388041,0.5,0.47,0.03,0.5
"753",3,0.4587891,0.4102946,0.013043703,0.5,0.38,0.23,0.39
"754",4,0.5422266,0.573414,0.004965271,0.5,0.42,0.07,0.51
"755",5,0.6425391,0.6450427,0.013400334,0.5,0.26,0.13,0.61
"756",6,0.439375,0.3681092,0.017566601,0.5,0.33,0.32,0.35
"757",7,0.5903125,0.5827517,0.035150456,0.5,0.23,0.31,0.46
"758",8,0.5966016,0.5143518,0.014549899,0.5,0.23,0.23,0.54
"759",9,0.4552734,0.3166211,0.028378777,0.5,0.36,0.32,0.32
"760",10,0.570625,0.4548989,0.024792043,0.5,0.3,0.22,0.48
"761",1,0.36875,0.302672,0.01126692,0.5,0.47,0.23,0.3
"762",2,0.300625,0.1652313,0.01321241,0.5,0.6,0.18,0.22
"763",3,0.3788672,0.3621165,0.003126632,0.5,0.6,0.04,0.36
"764",4,0.6,0.5415849,7.109949e-05,0.5,0.4,0,0.6
"765",5,0.5995703,0.5510659,0.01937556,0.5,0.29,0.16,0.55
"766",6,0.6665234,0.5989682,0.02869642,0.5,0.23,0.18,0.59
"767",7,0.6604297,0.6641289,0.002351093,0.5,0.31,0.04,0.65
"768",8,0.5125781,0.4124919,0.02119711,0.5,0.27,0.32,0.41
"769",9,0.6661719,0.5515042,0.02019924,0.5,0.26,0.14,0.6
"770",10,0.6883984,0.5981302,0.01750678,0.5,0.21,0.15,0.64
"771",1,0.3936328,0.3311164,0.01705317,0.5,0.39,0.32,0.29
"772",2,0.5520703,0.4239746,0.03008628,0.5,0.2,0.37,0.43
"773",3,0.5272266,0.4144109,0.01678189,0.5,0.36,0.18,0.46
"774",4,0.4361328,0.3650347,0.01982012,0.5,0.41,0.27,0.32
"775",5,0.5157812,0.4842896,0.02249652,0.5,0.3,0.29,0.41
"776",6,0.3971484,0.3422223,0.01445194,0.5,0.46,0.21,0.33
"777",7,0.3985938,0.3597083,0.00226814,0.5,0.57,0.04,0.39
"778",8,0.3831641,0.265242,0.01592372,0.5,0.45,0.26,0.29
"779",9,0.6466797,0.5735,0.01741006,0.5,0.26,0.15,0.59
"780",10,0.6158203,0.443712,0.03680379,0.5,0.15,0.37,0.48
"781",1,0.5829297,0.5467012,0.005515004,0.5,0.37,0.07,0.56
"782",2,0.4608594,0.3613581,0.021719884,0.5,0.35,0.28,0.37
"783",3,0.6321875,0.5992649,0.035463422,0.5,0.18,0.3,0.52
"784",4,0.4730859,0.4883537,0.008359988,0.5,0.43,0.14,0.43
"785",5,0.5316406,0.4689981,0.026212077,0.5,0.28,0.3,0.42
"786",6,0.6346094,0.5589099,0.035485688,0.5,0.17,0.29,0.54
"787",7,0.4469531,0.4865267,0.004333428,0.5,0.49,0.09,0.42
"788",8,0.6376953,0.6292111,0.028845853,0.5,0.18,0.26,0.56
"789",9,0.6586328,0.5263688,0.010863817,0.5,0.29,0.08,0.63
"790",10,0.3001563,0.2783737,0.008582485,0.5,0.6,0.15,0.25
"791",1,0.5163281,0.4974727,0.016561859,0.5,0.38,0.15,0.47
"792",2,0.5608594,0.5061283,0.023360281,0.5,0.23,0.3,0.47
"793",3,0.5346484,0.4767003,0.005018235,0.5,0.42,0.06,0.52
"794",4,0.4384766,0.3767312,0.021131776,0.5,0.33,0.32,0.35
"795",5,0.5145312,0.4084296,0.017133533,0.5,0.29,0.29,0.42
"796",6,0.5241797,0.4875064,0.020817824,0.5,0.29,0.28,0.43
"797",7,0.3187891,0.3003212,0.007864807,0.5,0.56,0.17,0.27
"798",8,0.4243359,0.4498046,0.010584139,0.5,0.51,0.11,0.38
"799",9,0.55,0.4122952,0.032863922,0.5,0.25,0.31,0.44
"800",10,0.4345312,0.4879483,0.003084202,0.5,0.5,0.08,0.42
"801",1,0.3676953,0.378419,0.001805695,0.5,0.58,0.06,0.36
"802",2,0.3710547,0.2468489,0.013671793,0.5,0.51,0.19,0.3
"803",3,0.595625,0.4428509,0.020546935,0.5,0.2,0.27,0.53
"804",4,0.5228906,0.4967479,0.020920894,0.5,0.31,0.24,0.45
"805",5,0.5784766,0.5036496,0.010576427,0.5,0.29,0.17,0.54
"806",6,0.4832031,0.4023275,0.009392059,0.5,0.42,0.13,0.45
"807",7,0.5550391,0.5169606,0.009946456,0.5,0.35,0.13,0.52
"808",8,0.3408984,0.347916,0.00457173,0.5,0.58,0.1,0.32
"809",9,0.5870313,0.4698701,0.021937206,0.5,0.28,0.21,0.51
"810",10,0.6114063,0.378073,0.032148157,0.5,0.21,0.29,0.5
"811",1,0.5027734,0.4477938,0.027026891,0.5,0.34,0.27,0.39
"812",2,0.6473828,0.640003,0.011172364,0.5,0.32,0.06,0.62
"813",3,0.6260938,0.666518,0.015774102,0.5,0.29,0.13,0.58
"814",4,0.5275391,0.5426072,0.007732464,0.5,0.37,0.13,0.5
"815",5,0.3697266,0.3600724,0.008011288,0.5,0.55,0.13,0.32
"816",6,0.4354297,0.2711321,0.029104334,0.5,0.28,0.42,0.3
"817",7,0.5971875,0.5480539,0.008398874,0.5,0.32,0.11,0.57
"818",8,0.5686328,0.4887014,0.026826047,0.5,0.19,0.37,0.44
"819",9,0.6443359,0.4982833,0.024209138,0.5,0.23,0.19,0.58
"820",10,0.4817187,0.3779579,0.007004823,0.5,0.47,0.07,0.46
"821",1,0.3135547,0.1987482,0.0150988204,0.5,0.52,0.26,0.22
"822",2,0.3117187,0.2395637,0.0133720525,0.5,0.53,0.24,0.23
"823",3,0.5733984,0.4410715,0.0241359647,0.5,0.2,0.32,0.48
"824",4,0.6005469,0.5900424,0.0030370576,0.5,0.39,0.02,0.59
"825",5,0.5421094,0.533546,0.0009222603,0.5,0.44,0.02,0.54
"826",6,0.5345313,0.4085518,0.0261711078,0.5,0.23,0.35,0.42
"827",7,0.6630078,0.6654895,0.0092177996,0.5,0.3,0.06,0.64
"828",8,0.6202344,0.5144116,0.0057910543,0.5,0.35,0.05,0.6
"829",9,0.4197266,0.4334441,0.0082047286,0.5,0.5,0.11,0.39
"830",10,0.4967969,0.3937927,0.0263304387,0.5,0.27,0.36,0.37
"831",1,0.5794141,0.4000311,0.022668016,0.5,0.25,0.25,0.5
"832",2,0.4573047,0.396804,0.017295115,0.5,0.4,0.23,0.37
"833",3,0.5426953,0.4416228,0.021951333,0.5,0.24,0.31,0.45
"834",4,0.4851172,0.4539841,0.011071795,0.5,0.42,0.14,0.44
"835",5,0.3589844,0.3149323,0.005280523,0.5,0.57,0.11,0.32
"836",6,0.6130859,0.4881602,0.022638239,0.5,0.2,0.27,0.53
"837",7,0.4412109,0.4096555,0.013754271,0.5,0.46,0.15,0.39
"838",8,0.3655859,0.2557839,0.00747701,0.5,0.55,0.14,0.31
"839",9,0.5885156,0.4654568,0.027646852,0.5,0.21,0.32,0.47
"840",10,0.6388281,0.5213355,0.029559508,0.5,0.26,0.18,0.56
"841",1,0.5017578,0.3594587,0.027676163,0.5,0.25,0.36,0.39
"842",2,0.5907031,0.5093306,0.010578815,0.5,0.28,0.19,0.53
"843",3,0.5688281,0.6617202,0.005905595,0.5,0.4,0.05,0.55
"844",4,0.5655469,0.5870989,0.016415322,0.5,0.32,0.15,0.53
"845",5,0.6123828,0.4414278,0.042428093,0.5,0.16,0.38,0.46
"846",6,0.4967578,0.4238763,0.005138336,0.5,0.44,0.09,0.47
"847",7,0.6503906,0.528368,0.051661029,0.5,0.13,0.38,0.49
"848",8,0.4026953,0.4009251,0.012267679,0.5,0.5,0.16,0.34
"849",9,0.5383984,0.3565501,0.029155627,0.5,0.21,0.38,0.41
"850",10,0.6051953,0.5490887,0.026621389,0.5,0.21,0.3,0.49
"851",1,0.629375,0.4989252,0.03541794,0.5,0.15,0.33,0.52
"852",2,0.4855469,0.3898405,0.011936915,0.5,0.37,0.2,0.43
"853",3,0.4367187,0.3767218,0.005755335,0.5,0.47,0.13,0.4
"854",4,0.5007812,0.3892374,0.013458258,0.5,0.38,0.17,0.45
"855",5,0.3851172,0.370166,0.009702093,0.5,0.48,0.19,0.33
"856",6,0.4611328,0.3470994,0.016798684,0.5,0.42,0.18,0.4
"857",7,0.5446875,0.4557918,0.028255229,0.5,0.24,0.34,0.42
"858",8,0.4916406,0.4250726,0.016683535,0.5,0.32,0.26,0.42
"859",9,0.3944922,0.338529,0.00755829,0.5,0.51,0.13,0.36
"860",10,0.6510938,0.4687477,0.029737195,0.5,0.18,0.26,0.56
"861",1,0.6295312,0.6132702,0.023813075,0.5,0.24,0.21,0.55
"862",2,0.7019531,0.5218797,0.037567942,0.5,0.14,0.27,0.59
"863",3,0.6779688,0.6337714,0.009492141,0.5,0.27,0.09,0.64
"864",4,0.6417969,0.5215761,0.021262427,0.5,0.23,0.19,0.58
"865",5,0.7291016,0.6559363,0.020915167,0.5,0.2,0.12,0.68
"866",6,0.6617188,0.5587414,0.032655333,0.5,0.14,0.3,0.56
"867",7,0.5679297,0.6364462,0.008017734,0.5,0.35,0.11,0.54
"868",8,0.4094531,0.3661905,0.007447997,0.5,0.53,0.1,0.37
"869",9,0.6049609,0.4962954,0.012677477,0.5,0.27,0.16,0.57
"870",10,0.5603516,0.5686742,0.009227498,0.5,0.38,0.1,0.52
"871",1,0.5515625,0.4215012,0.027894787,0.5,0.24,0.32,0.44
"872",2,0.5632812,0.3740396,0.014140565,0.5,0.31,0.17,0.52
"873",3,0.4612891,0.4395914,0.006497907,0.5,0.48,0.09,0.43
"874",4,0.5248828,0.467119,0.015804176,0.5,0.31,0.22,0.47
"875",5,0.5364453,0.509954,0.01965956,0.5,0.38,0.15,0.47
"876",6,0.4851563,0.4157278,0.012055579,0.5,0.46,0.1,0.44
"877",7,0.6749219,0.5943663,0.02635303,0.5,0.15,0.24,0.61
"878",8,0.6048438,0.4291912,0.028107723,0.5,0.21,0.3,0.49
"879",9,0.3673438,0.3902708,0.001841268,0.5,0.58,0.06,0.36
"880",10,0.311875,0.2538941,0.009760309,0.5,0.55,0.2,0.25
"881",1,0.5651953,0.5083314,0.010207365,0.5,0.31,0.16,0.53
"882",2,0.6026953,0.5261756,0.02065897,0.5,0.3,0.16,0.54
"883",3,0.553125,0.5096227,0.023921451,0.5,0.26,0.27,0.47
"884",4,0.5719141,0.3796951,0.030221657,0.5,0.23,0.32,0.45
"885",5,0.5228125,0.5743122,0.008873775,0.5,0.4,0.11,0.49
"886",6,0.4558984,0.4609652,0.005100661,0.5,0.45,0.13,0.42
"887",7,0.4705078,0.3703107,0.013720526,0.5,0.43,0.17,0.4
"888",8,0.4794141,0.3112398,0.021098487,0.5,0.4,0.2,0.4
"889",9,0.5789453,0.5794185,0.012427574,0.5,0.3,0.18,0.52
"890",10,0.5566016,0.4318239,0.012965503,0.5,0.36,0.13,0.51
"891",1,0.6735547,0.593978,0.041076621,0.5,0.13,0.32,0.55
"892",2,0.4560547,0.4951744,0.001624404,0.5,0.53,0.02,0.45
"893",3,0.6310938,0.5348018,0.032566286,0.5,0.18,0.31,0.51
"894",4,0.5294531,0.3786066,0.035371976,0.5,0.24,0.37,0.39
"895",5,0.6662109,0.5797028,0.030750835,0.5,0.21,0.22,0.57
"896",6,0.3166797,0.185024,0.014451261,0.5,0.57,0.19,0.24
"897",7,0.6836719,0.5355801,0.024194663,0.5,0.2,0.18,0.62
"898",8,0.5090234,0.4561889,0.004899632,0.5,0.42,0.09,0.49
"899",9,0.5461719,0.3981691,0.016033086,0.5,0.32,0.2,0.48
"900",10,0.6592969,0.5502475,0.041409015,0.5,0.14,0.33,0.53
"901",1,0.6632813,0.5578216,0.02591344,0.5,0.23,0.19,0.58
"902",2,0.5575391,0.5061551,0.01067832,0.5,0.36,0.11,0.53
"903",3,0.5130078,0.4800985,0.01400582,0.5,0.29,0.25,0.46
"904",4,0.5544922,0.4132614,0.02747141,0.5,0.28,0.27,0.45
"905",5,0.4665625,0.2947799,0.02300416,0.5,0.33,0.32,0.35
"906",6,0.5321094,0.4873018,0.03379369,0.5,0.25,0.34,0.41
"907",7,0.3460547,0.2628083,0.01718488,0.5,0.44,0.3,0.26
"908",8,0.5878125,0.619379,0.02087555,0.5,0.26,0.22,0.52
"909",9,0.6551953,0.5718374,0.02287539,0.5,0.23,0.18,0.59
"910",10,0.5532812,0.3827253,0.03028403,0.5,0.21,0.33,0.46
"911",1,0.3088672,0.242772,0.0131732,0.5,0.51,0.25,0.24
"912",2,0.4573047,0.3635887,0.02717095,0.5,0.34,0.32,0.34
"913",3,0.6360547,0.5828618,0.01514151,0.5,0.29,0.12,0.59
"914",4,0.5007031,0.4950357,0.01307668,0.5,0.39,0.17,0.44
"915",5,0.6120313,0.5356405,0.02331627,0.5,0.23,0.24,0.53
"916",6,0.6320703,0.5627072,0.01873367,0.5,0.22,0.21,0.57
"917",7,0.6027344,0.6280013,0.01084141,0.5,0.3,0.12,0.58
"918",8,0.4428516,0.4068184,0.01892002,0.5,0.34,0.31,0.35
"919",9,0.4399219,0.350881,0.01060344,0.5,0.45,0.17,0.38
"920",10,0.4875,0.4031447,0.02144998,0.5,0.31,0.29,0.4
"921",1,0.7073828,0.6292009,0.045644525,0.5,0.13,0.28,0.59
"922",2,0.5823438,0.4203425,0.033009922,0.5,0.2,0.35,0.45
"923",3,0.3022266,0.3666825,0.004637762,0.5,0.62,0.1,0.28
"924",4,0.6423047,0.495744,0.030833315,0.5,0.19,0.27,0.54
"925",5,0.6595703,0.5557678,0.013539192,0.5,0.24,0.15,0.61
"926",6,0.6025391,0.488569,0.026057954,0.5,0.23,0.27,0.5
"927",7,0.389375,0.3711761,0.014852313,0.5,0.43,0.25,0.32
"928",8,0.5822266,0.4950514,0.019147995,0.5,0.27,0.22,0.51
"929",9,0.616875,0.5351616,0.032373246,0.5,0.19,0.32,0.49
"930",10,0.4859766,0.4018659,0.009197642,0.5,0.44,0.1,0.46
"931",1,0.6173828,0.5725478,0.009202552,0.5,0.31,0.1,0.59
"932",2,0.6408984,0.4866284,0.037575918,0.5,0.19,0.28,0.53
"933",3,0.5047656,0.4603662,0.002760173,0.5,0.51,0,0.49
"934",4,0.5334766,0.6234101,0.005228474,0.5,0.38,0.11,0.51
"935",5,0.5942188,0.6790395,0.006840852,0.5,0.37,0.06,0.57
"936",6,0.3607422,0.2652006,0.012831243,0.5,0.47,0.24,0.29
"937",7,0.4989453,0.4655452,0.021288604,0.5,0.33,0.25,0.42
"938",8,0.4441797,0.3371148,0.016336892,0.5,0.32,0.31,0.37
"939",9,0.5147266,0.3208931,0.039057438,0.5,0.27,0.36,0.37
"940",10,0.5707813,0.534055,0.003449039,0.5,0.36,0.08,0.56
"941",1,0.4924609,0.5082653,0.010121927,0.5,0.44,0.1,0.46
"942",2,0.4889453,0.3828394,0.026041328,0.5,0.39,0.24,0.37
"943",3,0.5690625,0.3692801,0.032137475,0.5,0.21,0.34,0.45
"944",4,0.4862109,0.4123325,0.019712771,0.5,0.27,0.34,0.39
"945",5,0.3685547,0.2214139,0.023861709,0.5,0.48,0.26,0.26
"946",6,0.3710547,0.2788561,0.017566065,0.5,0.48,0.24,0.28
"947",7,0.6376563,0.5954934,0.024305691,0.5,0.19,0.25,0.56
"948",8,0.4802734,0.3490036,0.019901906,0.5,0.3,0.32,0.38
"949",9,0.5353125,0.4390306,0.009162497,0.5,0.38,0.13,0.49
"950",10,0.571875,0.5216521,0.012129875,0.5,0.35,0.12,0.53
"951",1,0.6246484,0.4989596,0.039793122,0.5,0.15,0.36,0.49
"952",2,0.4154687,0.3103198,0.012508587,0.5,0.45,0.2,0.35
"953",3,0.6652734,0.5686483,0.031321189,0.5,0.14,0.31,0.55
"954",4,0.4171094,0.3345722,0.016237497,0.5,0.46,0.2,0.34
"955",5,0.6417188,0.5113391,0.041631241,0.5,0.13,0.37,0.5
"956",6,0.3957812,0.463136,0.002300418,0.5,0.59,0.02,0.39
"957",7,0.6730859,0.6055159,0.036688105,0.5,0.13,0.31,0.56
"958",8,0.6495313,0.5434537,0.029002909,0.5,0.21,0.21,0.58
"959",9,0.4869531,0.4894452,0.007778959,0.5,0.42,0.13,0.45
"960",10,0.3054297,0.2478822,0.007784141,0.5,0.57,0.17,0.26
"961",1,0.4274219,0.3419229,0.0135780433,0.5,0.39,0.25,0.36
"962",2,0.5320312,0.4074243,0.0091932057,0.5,0.4,0.1,0.5
"963",3,0.5474609,0.4751813,0.0117476408,0.5,0.35,0.16,0.49
"964",4,0.566875,0.4802913,0.0263577066,0.5,0.27,0.26,0.47
"965",5,0.5811328,0.5738602,0.0005654863,0.5,0.42,0,0.58
"966",6,0.6030859,0.5938708,0.0027589058,0.5,0.37,0.04,0.59
"967",7,0.59,0.620656,0.003494923,0.5,0.36,0.06,0.58
"968",8,0.6868359,0.5347102,0.0238227132,0.5,0.17,0.22,0.61
"969",9,0.6167578,0.49541,0.031414205,0.5,0.18,0.3,0.52
"970",10,0.3680078,0.3228802,0.0115533292,0.5,0.47,0.22,0.31
"971",1,0.5107422,0.4923735,0.015430129,0.5,0.33,0.21,0.46
"972",2,0.4964844,0.4319062,0.015059099,0.5,0.38,0.18,0.44
"973",3,0.3426953,0.2081044,0.017738095,0.5,0.49,0.29,0.22
"974",4,0.5211719,0.5187997,0.004025668,0.5,0.45,0.04,0.51
"975",5,0.5735547,0.6085973,0.008849916,0.5,0.33,0.13,0.54
"976",6,0.3459766,0.1698953,0.021722918,0.5,0.43,0.35,0.22
"977",7,0.5014844,0.4142633,0.021107042,0.5,0.29,0.29,0.42
"978",8,0.4452344,0.3717468,0.005765296,0.5,0.51,0.07,0.42
"979",9,0.6168359,0.5741377,0.01190976,0.5,0.3,0.12,0.58
"980",10,0.3716016,0.2635087,0.009334725,0.5,0.5,0.18,0.32
"981",1,0.7694141,0.21492338,0.12994105,0.5,0,0.58,0.42
"982",2,0.4824609,0.43291887,0.0109196,0.5,0.44,0.12,0.44
"983",3,0.7115625,0.3181068,0.09534586,0.5,0.02,0.56,0.42
"984",4,0.5287109,0.37604004,0.02530953,0.5,0.24,0.34,0.42
"985",5,0.8053125,0.24731203,0.15250542,0.5,0,0.57,0.43
"986",6,0.8405859,0.09272274,0.19916575,0.5,0,0.56,0.44
"987",7,0.7142188,0.37554781,0.10622781,0.5,0.03,0.54,0.43
"988",8,0.7883984,0.45639562,0.13093839,0.5,0,0.56,0.44
"989",9,0.8053125,0.23164922,0.16462422,0.5,0,0.56,0.44
"990",10,0.6845703,0.45097756,0.07144164,0.5,0.03,0.53,0.44
"991",1,0.5157031,0.454932,0.026248153,0.5,0.31,0.27,0.42
"992",2,0.5335937,0.5307677,0.010186672,0.5,0.42,0.08,0.5
"993",3,0.4123047,0.4157252,0.004341386,0.5,0.58,0.02,0.4
"994",4,0.5598047,0.5696902,0.011147605,0.5,0.39,0.1,0.51
"995",5,0.4229297,0.3566738,0.014306568,0.5,0.41,0.25,0.34
"996",6,0.5849219,0.5128825,0.03345053,0.5,0.21,0.33,0.46
"997",7,0.4582031,0.3402198,0.017947755,0.5,0.35,0.28,0.37
"998",8,0.5820312,0.5650528,0.019038837,0.5,0.26,0.22,0.52
"999",9,0.5487109,0.648453,0.008836043,0.5,0.4,0.09,0.51
"1000",10,0.6258203,0.6357306,0.008386521,0.5,0.27,0.13,0.6
