"","embryo","prop.aneu","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid"
"2444",4,0.5791406,0.5162658,0.01188284,0.629171931,0.28,0.2,0.52
"2445",5,0.4078516,0.4101876,0.01544982,0.556875811,0.43,0.23,0.34
"2446",6,0.4689063,0.4233097,0.01706068,0.058060888,0.43,0.15,0.42
"2447",7,0.4578516,0.360375,0.0112789,0.723048503,0.41,0.19,0.4
"2448",8,0.5873438,0.4856624,0.02315145,0.005842064,0.37,0.12,0.51
"2449",9,0.5985156,0.5547812,0.01834924,0.274788073,0.28,0.18,0.54
"2450",10,0.4446875,0.4206281,0.01150543,0.628721783,0.42,0.19,0.39
"2451",1,0.4723828,0.4340912,0.026976604,0.4060601,0.41,0.23,0.36
"2452",2,0.5292969,0.4030028,0.01593783,0.9025386,0.27,0.27,0.46
"2453",3,0.6533203,0.6284114,0.011556483,0.4577264,0.27,0.11,0.62
"2454",4,0.4710937,0.4583452,0.012089121,0.4423509,0.39,0.19,0.42
"2455",5,0.7251172,0.6341191,0.031052631,0.1763688,0.13,0.2,0.67
"2456",6,0.7380859,0.5384577,0.079461139,4.925416e-05,0.18,0.23,0.59
"2457",7,0.3310156,0.3366751,0.009913475,0.1709708,0.63,0.08,0.29
"2458",8,0.6318359,0.6812726,0.021409367,0.7930613,0.21,0.23,0.56
"2459",9,0.3947266,0.3072503,0.015646535,0.9514104,0.42,0.27,0.31
"2460",10,0.6509766,0.6312943,0.010415912,0.9847743,0.24,0.14,0.62
"2461",1,0.4556641,0.3298594,0.021228359,0.5192986,0.37,0.29,0.34
"2462",2,0.5692969,0.6016107,0.012747969,0.9740848,0.32,0.15,0.53
"2463",3,0.4181641,0.347691,0.004886477,0.3408989,0.55,0.05,0.4
"2464",4,0.4690234,0.4632173,0.005791025,0.5045013,0.46,0.09,0.45
"2465",5,0.5260156,0.511571,0.0130868,0.5688005,0.34,0.2,0.46
"2466",6,0.5280859,0.487999,0.010265075,0.1462035,0.39,0.13,0.48
"2467",7,0.5173437,0.4149944,0.014737645,0.3039605,0.35,0.19,0.46
"2468",8,0.6837109,0.5649136,0.034701388,0.6119042,0.15,0.28,0.57
"2469",9,0.3771094,0.3339023,0.005577401,0.7824446,0.54,0.11,0.35
"2470",10,0.6394141,0.5614751,0.017375108,0.8597545,0.19,0.24,0.57
"2471",1,0.5125,0.4355808,0.019529426,0.48493026,0.29,0.28,0.43
"2472",2,0.4732031,0.4025225,0.020553809,0.6582485,0.34,0.26,0.4
"2473",3,0.41875,0.3704414,0.00750091,0.7439199,0.47,0.15,0.38
"2474",4,0.3980469,0.2699875,0.018591363,0.22197234,0.46,0.22,0.32
"2475",5,0.4211328,0.3073387,0.016118376,0.38728288,0.41,0.26,0.33
"2476",6,0.5748047,0.3865658,0.043695946,0.02114736,0.31,0.27,0.42
"2477",7,0.5256641,0.3968469,0.009984589,0.06704251,0.43,0.08,0.49
"2478",8,0.4835937,0.4143066,0.014817537,0.10942333,0.46,0.13,0.41
"2479",9,0.555625,0.4361561,0.007863737,0.80786026,0.36,0.11,0.53
"2480",10,0.5139063,0.4153751,0.033478355,0.24264268,0.32,0.31,0.37
"2481",1,0.3414844,0.2779691,0.016737255,0.86155213,0.45,0.29,0.26
"2482",2,0.4343359,0.3664406,0.013007731,0.67531758,0.44,0.19,0.37
"2483",3,0.4340234,0.3476637,0.014221371,0.6189922,0.4,0.25,0.35
"2484",4,0.4486328,0.2876146,0.021649721,0.8185977,0.3,0.36,0.34
"2485",5,0.4817969,0.312608,0.030150529,0.04089827,0.37,0.26,0.37
"2486",6,0.5806641,0.58509,0.007868706,0.92434499,0.34,0.11,0.55
"2487",7,0.4400391,0.3487491,0.021286886,0.01463113,0.42,0.21,0.37
"2488",8,0.5121094,0.3498096,0.028938111,0.33339451,0.35,0.25,0.4
"2489",9,0.3300781,0.2991636,0.01184791,0.23823056,0.47,0.28,0.25
"2490",10,0.423125,0.2417023,0.034514299,0.02166737,0.44,0.28,0.28
"2491",1,0.6069531,0.6404171,0.01098033,0.22848649,0.3,0.13,0.57
"2492",2,0.4674219,0.3829423,0.029623967,0.53104036,0.31,0.34,0.35
"2493",3,0.3485937,0.3051961,0.015586156,0.59182101,0.45,0.29,0.26
"2494",4,0.6364844,0.5703618,0.029473574,0.01955753,0.27,0.17,0.56
"2495",5,0.6211719,0.4412571,0.038391717,0.17900692,0.23,0.25,0.52
"2496",6,0.5385156,0.66002,0.009033059,0.52095288,0.38,0.11,0.51
"2497",7,0.4923438,0.3439215,0.033858462,0.26465456,0.29,0.35,0.36
"2498",8,0.4632812,0.5247518,0.004803264,0.61368546,0.5,0.06,0.44
"2499",9,0.4688281,0.4593731,0.013648643,0.20426452,0.45,0.13,0.42
"2500",10,0.4867578,0.4454267,0.001697611,0.65522514,0.5,0.02,0.48
"2501",1,0.5514844,0.4369234,0.0251585094,0.266666518,0.3,0.25,0.45
"2502",2,0.6113281,0.6570926,0.0201904068,0.736171015,0.22,0.22,0.56
"2503",3,0.5970313,0.5584935,0.0091799528,0.55367147,0.3,0.13,0.57
"2504",4,0.5464453,0.5595561,0.0162965031,0.066700795,0.41,0.1,0.49
"2505",5,0.4565234,0.5143643,0.0040421283,0.749341917,0.47,0.09,0.44
"2506",6,0.3989844,0.2263689,0.0269475325,0.117484879,0.35,0.35,0.3
"2507",7,0.6423047,0.3780553,0.0697439669,0.002313594,0.21,0.29,0.5
"2508",8,0.4376953,0.4693771,0.0023790693,0.10073123,0.52,0.06,0.42
"2509",9,0.4707422,0.551409,0.0005562655,0.42223159,0.52,0.01,0.47
"2510",10,0.4542969,0.3522599,0.0218669458,0.666093638,0.39,0.24,0.37
"2511",1,0.5059375,0.4835266,0.007035191,0.29403663,0.42,0.1,0.48
"2512",2,0.7003125,0.6229866,0.036885109,0.31144454,0.15,0.26,0.59
"2513",3,0.4916797,0.4231623,0.001047434,0.6638656,0.51,0,0.49
"2514",4,0.6183203,0.5961459,0.008730592,0.5976501,0.33,0.08,0.59
"2515",5,0.3817969,0.2665302,0.022675743,0.03422333,0.47,0.25,0.28
"2516",6,0.3077344,0.3270198,0.012450648,0.17144191,0.63,0.12,0.25
"2517",7,0.5539453,0.3855076,0.030996122,0.72548956,0.18,0.38,0.44
"2518",8,0.38125,0.2598444,0.01323032,0.11080695,0.57,0.12,0.31
"2519",9,0.63375,0.5888675,0.015513304,0.66753136,0.28,0.14,0.58
"2520",10,0.4066797,0.3234773,0.010223231,0.31317234,0.49,0.15,0.36
"2521",1,0.4225781,0.3587983,0.012134455,0.299929765,0.47,0.17,0.36
"2522",2,0.528125,0.498591,0.001485139,0.985749993,0.45,0.03,0.52
"2523",3,0.4573828,0.4808443,0.002106169,0.283488661,0.53,0.02,0.45
"2524",4,0.5496875,0.327457,0.053714032,0.036851024,0.29,0.4,0.31
"2525",5,0.6411328,0.5597017,0.02324261,0.483264351,0.27,0.17,0.56
"2526",6,0.580625,0.3201739,0.064475688,0.002593456,0.28,0.29,0.43
"2527",7,0.3876562,0.3329031,0.02396944,0.328058278,0.41,0.32,0.27
"2528",8,0.426875,0.2931486,0.021213785,0.700279953,0.3,0.38,0.32
"2529",9,0.4933203,0.526577,0.00325195,0.966306099,0.48,0.04,0.48
"2530",10,0.5717969,0.3267476,0.03675475,0.679281793,0.2,0.35,0.45
"2531",1,0.5058984,0.3808442,0.033965867,0.52230966,0.26,0.36,0.38
"2532",2,0.6151562,0.513945,0.015207625,0.78171749,0.27,0.17,0.56
"2533",3,0.3346484,0.2657823,0.005184423,0.59333209,0.58,0.11,0.31
"2534",4,0.4959766,0.2991758,0.031982363,0.1242472,0.28,0.37,0.35
"2535",5,0.6097656,0.4802909,0.02557575,0.74126407,0.19,0.28,0.53
"2536",6,0.5389844,0.4310447,0.003085191,0.60276615,0.43,0.04,0.53
"2537",7,0.4316016,0.2633749,0.030871508,0.39828062,0.31,0.42,0.27
"2538",8,0.6928125,0.5301402,0.039999747,0.202111,0.18,0.24,0.58
"2539",9,0.6003906,0.4163992,0.059950166,0.02678795,0.28,0.32,0.4
"2540",10,0.3756641,0.2954408,0.012879315,0.03316837,0.54,0.15,0.31
"2541",1,0.6426172,0.5173876,0.015368057,0.592349326,0.27,0.14,0.59
"2542",2,0.5728125,0.4635616,0.034401918,0.159666426,0.3,0.24,0.46
"2543",3,0.6247266,0.6844983,0.004815768,0.130879369,0.37,0.02,0.61
"2544",4,0.3925391,0.2962547,0.013727793,0.004195617,0.52,0.14,0.34
"2545",5,0.3140625,0.1711931,0.020385407,0.250199371,0.49,0.28,0.23
"2546",6,0.6479687,0.5535752,0.032545979,0.118607184,0.25,0.21,0.54
"2547",7,0.6187109,0.4782256,0.031931557,0.097532576,0.28,0.2,0.52
"2548",8,0.4330469,0.2661067,0.045866962,0.055655594,0.43,0.34,0.23
"2549",9,0.6339063,0.660828,0.004431178,0.473267237,0.31,0.07,0.62
"2550",10,0.6171094,0.4820222,0.035198384,0.009771774,0.3,0.16,0.54
"2551",1,0.6413672,0.6330194,0.014078739,0.39885516,0.23,0.17,0.6
"2552",2,0.4750781,0.4392004,0.002457366,0.42325904,0.51,0.02,0.47
"2553",3,0.6478906,0.593964,0.031053181,0.1148001,0.17,0.26,0.57
"2554",4,0.6267578,0.4864277,0.024959906,0.39895878,0.24,0.21,0.55
"2555",5,0.6283984,0.5702948,0.02218803,0.16424976,0.26,0.18,0.56
"2556",6,0.6526563,0.525849,0.040186196,0.17283976,0.19,0.3,0.51
"2557",7,0.3029688,0.3253179,0.002468598,0.90982579,0.63,0.08,0.29
"2558",8,0.6653125,0.5809924,0.036809399,0.10974813,0.19,0.26,0.55
"2559",9,0.4029687,0.3674584,0.007022878,0.03549564,0.56,0.06,0.38
"2560",10,0.5047656,0.4895728,0.022015976,0.9228838,0.27,0.3,0.43
"2561",1,0.4385156,0.4308798,0.013952793,0.3779671,0.46,0.16,0.38
"2562",2,0.5342578,0.5448494,0.005034025,0.77543923,0.43,0.05,0.52
"2563",3,0.6485937,0.625325,0.01546676,0.17065162,0.34,0.05,0.61
"2564",4,0.6303906,0.6500673,0.003353228,0.67880905,0.36,0.02,0.62
"2565",5,0.6047656,0.5403234,0.027809527,0.42203539,0.24,0.25,0.51
"2566",6,0.3992188,0.4028081,0.00888448,0.14399277,0.59,0.05,0.36
"2567",7,0.5294531,0.4675171,0.013861659,0.57811492,0.38,0.15,0.47
"2568",8,0.6112891,0.433294,0.032273565,0.38920433,0.23,0.27,0.5
"2569",9,0.4710937,0.3173113,0.035533364,0.01836656,0.37,0.26,0.37
"2570",10,0.3490625,0.234158,0.01387174,0.61598425,0.48,0.25,0.27
"2571",1,0.3278906,0.2789262,0.004479238,0.79264422,0.55,0.14,0.31
"2572",2,0.5422656,0.5505252,0.024066769,0.82795939,0.23,0.31,0.46
"2573",3,0.5750391,0.470584,0.021244948,0.18972828,0.28,0.21,0.51
"2574",4,0.5602734,0.4982949,0.006318012,0.70313633,0.37,0.09,0.54
"2575",5,0.3960547,0.3018839,0.018461423,0.5442765,0.43,0.25,0.32
"2576",6,0.5283203,0.5563645,0.004975378,0.80705204,0.38,0.12,0.5
"2577",7,0.6410156,0.5417192,0.032546948,0.21391376,0.25,0.23,0.52
"2578",8,0.5516016,0.4075817,0.023680923,0.16045987,0.35,0.18,0.47
"2579",9,0.5508984,0.4369443,0.028604808,0.06107357,0.34,0.19,0.47
"2580",10,0.3587109,0.2414414,0.008661269,0.44049824,0.5,0.18,0.32
"2581",1,0.4131641,0.3183819,0.017121618,0.56664626,0.43,0.22,0.35
"2582",2,0.5315234,0.5463048,0.013778682,0.09195532,0.41,0.1,0.49
"2583",3,0.4592578,0.4784444,0.012576928,0.15175261,0.42,0.17,0.41
"2584",4,0.3951953,0.399444,0.008209544,0.25467129,0.48,0.16,0.36
"2585",5,0.4317969,0.3517384,0.016967568,0.33593693,0.36,0.3,0.34
"2586",6,0.6041016,0.5181814,0.022148717,0.79388807,0.19,0.29,0.52
"2587",7,0.5526562,0.4103173,0.019087557,0.6628932,0.34,0.17,0.49
"2588",8,0.6128906,0.4840558,0.034063183,0.28360867,0.22,0.28,0.5
"2589",9,0.5567578,0.5257542,0.021139703,0.26122338,0.27,0.26,0.47
"2590",10,0.5436328,0.442049,0.035958532,0.35358025,0.28,0.32,0.4
"2591",1,0.6074219,0.5396712,0.0009924928,0.15155267,0.37,0.03,0.6
"2592",2,0.5146875,0.3978175,0.0210508066,0.03429097,0.35,0.2,0.45
"2593",3,0.4549609,0.3567151,0.0052969751,0.45035925,0.52,0.04,0.44
"2594",4,0.3676563,0.3306129,0.0168496962,0.38628572,0.46,0.25,0.29
"2595",5,0.6445312,0.5370218,0.0292129349,0.08918294,0.22,0.25,0.53
"2596",6,0.62375,0.5288216,0.0233494416,0.49107899,0.25,0.19,0.56
"2597",7,0.4697266,0.295803,0.0369219941,0.20290085,0.31,0.36,0.33
"2598",8,0.6475,0.4719317,0.0453340618,0.04183765,0.27,0.19,0.54
"2599",9,0.6106641,0.5600427,0.006073253,0.88615093,0.36,0.05,0.59
"2600",10,0.5561328,0.4080359,0.0280887908,0.80140269,0.23,0.34,0.43
"2601",1,0.4378125,0.3930295,0.0057441,0.7390792,0.47,0.11,0.42
"2602",2,0.5907422,0.4122804,0.04832417,0.20689449,0.2,0.38,0.42
"2603",3,0.7333984,0.3012535,0.10303101,0.04926448,0.06,0.5,0.44
"2604",4,0.5216016,0.4330478,0.01764328,0.34342455,0.35,0.21,0.44
"2605",5,0.613125,0.3919479,0.05850097,0.37999579,0.09,0.5,0.41
"2606",6,0.7266406,0.3936995,0.10442812,0.79892851,0,0.58,0.42
"2607",7,0.7678516,0.1266709,0.14735466,0.07991006,0.03,0.54,0.43
"2608",8,0.8183594,0.3111441,0.16725275,0.72325798,0,0.57,0.43
"2609",9,0.6723438,0.5056761,0.07362877,0.18475333,0.07,0.5,0.43
"2610",10,0.6282031,0.359229,0.05478021,0.74886452,0.05,0.52,0.43
"2611",1,0.433125,0.3669556,0.017959796,0.7798882,0.34,0.31,0.35
"2612",2,0.3990625,0.3476176,0.006776376,0.6998337,0.54,0.09,0.37
"2613",3,0.4517188,0.3285199,0.017175252,0.6578651,0.35,0.27,0.38
"2614",4,0.4191406,0.3376452,0.017338871,0.6128229,0.39,0.28,0.33
"2615",5,0.6140234,0.5116384,0.026488626,0.2272566,0.22,0.26,0.52
"2616",6,0.4458203,0.3691789,0.003651616,0.359443,0.53,0.04,0.43
"2617",7,0.6359375,0.5596872,0.025450692,0.6566659,0.21,0.23,0.56
"2618",8,0.6379687,0.628133,0.031735192,0.1684269,0.2,0.25,0.55
"2619",9,0.4141797,0.3791284,0.019348967,0.4943966,0.42,0.26,0.32
"2620",10,0.5623438,0.4185093,0.018575181,0.8354726,0.25,0.26,0.49
"2621",1,0.63625,0.499401,0.040515877,0.1436563,0.17,0.32,0.51
"2622",2,0.593125,0.4265247,0.027904185,0.2536493,0.25,0.26,0.49
"2623",3,0.6441797,0.6171813,0.023395797,0.4414671,0.2,0.23,0.57
"2624",4,0.4455469,0.4339443,0.002624671,0.2371608,0.52,0.05,0.43
"2625",5,0.5044531,0.4908776,0.012834451,0.7728105,0.28,0.26,0.46
"2626",6,0.5907422,0.4881987,0.025765061,0.521655,0.24,0.26,0.5
"2627",7,0.6369141,0.5109752,0.021992124,0.9885024,0.18,0.26,0.56
"2628",8,0.5054688,0.4097257,0.01285745,0.299438,0.43,0.11,0.46
"2629",9,0.6458203,0.6079494,0.021747009,0.8705764,0.18,0.24,0.58
"2630",10,0.4541797,0.3309795,0.024921697,0.1504347,0.44,0.23,0.33
"2631",1,0.7317969,0.5587572,0.049576434,0.18484991,0.13,0.26,0.61
"2632",2,0.6240625,0.5805066,0.034071361,0.441302853,0.19,0.29,0.52
"2633",3,0.5042969,0.4193447,0.003208174,0.045403531,0.45,0.05,0.5
"2634",4,0.5426953,0.4497008,0.008816144,0.473048521,0.41,0.08,0.51
"2635",5,0.5970313,0.5338865,0.013132325,0.506014405,0.32,0.13,0.55
"2636",6,0.5228125,0.4839336,0.019503533,0.485741909,0.27,0.3,0.43
"2637",7,0.7501953,0.4896922,0.070460733,0.001065832,0.15,0.25,0.6
"2638",8,0.6485937,0.4423591,0.047200911,0.40625777,0.13,0.39,0.48
"2639",9,0.6810938,0.6028405,0.036466426,0.949253205,0.09,0.32,0.59
"2640",10,0.3675391,0.3420988,0.008568019,0.257161402,0.55,0.12,0.33
"2641",1,0.5354688,0.4980238,0.012599137,0.31576531,0.36,0.16,0.48
"2642",2,0.4196094,0.2576902,0.03834443,0.02159054,0.45,0.28,0.27
"2643",3,0.5432422,0.5079749,0.009307939,0.90220388,0.33,0.16,0.51
"2644",4,0.4144531,0.4160019,0.001665582,0.80690726,0.53,0.07,0.4
"2645",5,0.6805859,0.5865953,0.036125847,0.15348441,0.27,0.16,0.57
"2646",6,0.4974219,0.5550425,0.002680475,0.37219044,0.47,0.04,0.49
"2647",7,0.366875,0.2284695,0.014347246,0.64974639,0.46,0.25,0.29
"2648",8,0.5662109,0.5369151,0.016289129,0.87149788,0.28,0.22,0.5
"2649",9,0.5950391,0.6070582,0.007014127,0.88295542,0.31,0.12,0.57
"2650",10,0.4620313,0.3997463,0.016413111,0.12443018,0.42,0.2,0.38
"2651",1,0.4203125,0.3742322,0.003378806,0.834961718,0.53,0.06,0.41
"2652",2,0.4794922,0.3480895,0.014505046,0.642567216,0.42,0.14,0.44
"2653",3,0.4600781,0.3678364,0.028082075,0.230599071,0.39,0.28,0.33
"2654",4,0.5682812,0.3677314,0.036536143,0.102780349,0.27,0.29,0.44
"2655",5,0.439375,0.3817464,0.014307994,0.150850764,0.46,0.15,0.39
"2656",6,0.5029297,0.3125611,0.019884802,0.009369362,0.4,0.16,0.44
"2657",7,0.3609766,0.3491977,0.006015248,0.902632334,0.57,0.09,0.34
"2658",8,0.4627734,0.4500867,0.012887871,0.346438693,0.42,0.18,0.4
"2659",9,0.5842969,0.4835645,0.031362636,0.405198263,0.26,0.25,0.49
"2660",10,0.4781641,0.4025084,0.02525639,0.4218287,0.33,0.29,0.38
"2661",1,0.3820312,0.2722217,0.009169172,0.63386524,0.5,0.16,0.34
"2662",2,0.4932031,0.4185451,0.012944579,0.66485448,0.38,0.18,0.44
"2663",3,0.5657422,0.4122046,0.022234544,0.01885704,0.37,0.13,0.5
"2664",4,0.4304297,0.3583588,0.010213658,0.93577653,0.46,0.16,0.38
"2665",5,0.5546094,0.5802343,0.001375795,0.27939618,0.42,0.03,0.55
"2666",6,0.5433984,0.2763715,0.043793579,0.01065001,0.33,0.32,0.35
"2667",7,0.5280078,0.4945667,0.004579643,0.40285585,0.43,0.06,0.51
"2668",8,0.5129687,0.3586814,0.022707152,0.24117233,0.33,0.25,0.42
"2669",9,0.5435156,0.512193,0.017723018,0.40080327,0.29,0.23,0.48
"2670",10,0.4645703,0.2998865,0.043905238,0.01109551,0.38,0.32,0.3
"2671",1,0.3803906,0.2436518,0.016243265,0.308602106,0.54,0.18,0.28
"2672",2,0.325,0.2838538,0.012849283,0.52066161,0.5,0.25,0.25
"2673",3,0.4327344,0.3484401,0.018959464,0.950356022,0.34,0.31,0.35
"2674",4,0.4392187,0.3834678,0.011215315,0.179959139,0.49,0.12,0.39
"2675",5,0.4377344,0.5050785,0.012275197,0.017706066,0.52,0.09,0.39
"2676",6,0.5498047,0.5861926,0.003451835,0.004659997,0.42,0.05,0.53
"2677",7,0.5191797,0.2507261,0.05368604,0.006404902,0.3,0.37,0.33
"2678",8,0.5966016,0.5364279,0.014711589,0.270274592,0.31,0.15,0.54
"2679",9,0.4817187,0.4651634,0.00215049,0.375704934,0.48,0.05,0.47
"2680",10,0.6413281,0.6100503,0.016068822,0.148113448,0.25,0.17,0.58
"2681",1,0.6051172,0.4783493,0.04440093,0.3079847,0.22,0.34,0.44
"2682",2,0.7538281,0.6056146,0.05687323,0.1673659,0.16,0.2,0.64
"2683",3,0.5432031,0.2945239,0.04101669,0.1187883,0.26,0.35,0.39
"2684",4,0.7266797,0.5338124,0.06686239,0.3003821,0.14,0.31,0.55
"2685",5,0.7065234,0.6220157,0.04217737,0.1982125,0.16,0.24,0.6
"2686",6,0.5447656,0.4205203,0.02301892,0.3261312,0.33,0.21,0.46
"2687",7,0.5063672,0.4274614,0.03030944,0.4612337,0.24,0.39,0.37
"2688",8,0.3621094,0.3124659,0.0102468,0.617529,0.46,0.24,0.3
"2689",9,0.6232422,0.5363752,0.02291106,0.8882004,0.19,0.26,0.55
"2690",10,0.4751953,0.3539534,0.04878474,0.1340289,0.35,0.38,0.27
"2691",1,0.4973828,0.4674751,0.032067319,0.32997428,0.29,0.35,0.36
"2692",2,0.5471875,0.4707922,0.025694166,0.94920338,0.2,0.36,0.44
"2693",3,0.5955078,0.5133796,0.015871888,0.04308772,0.36,0.1,0.54
"2694",4,0.5819531,0.523169,0.011670804,0.77937767,0.3,0.15,0.55
"2695",5,0.3439453,0.3477657,0.004857496,0.80748288,0.58,0.1,0.32
"2696",6,0.6551172,0.6390625,0.020373313,0.73274048,0.22,0.18,0.6
"2697",7,0.6751172,0.6500504,0.030193178,0.10301165,0.21,0.2,0.59
"2698",8,0.3372656,0.2989802,0.014028858,0.37716548,0.52,0.21,0.27
"2699",9,0.448125,0.3843218,0.007474747,0.69767849,0.43,0.17,0.4
"2700",10,0.4864844,0.4011477,0.018246821,0.5659698,0.28,0.31,0.41
"2701",1,0.6036328,0.4502714,0.0485030094,0.1799061,0.19,0.39,0.42
"2702",2,0.3816016,0.362502,0.0004095882,0.4913549,0.62,0,0.38
"2703",3,0.3859766,0.3025027,0.0176330993,0.4858163,0.35,0.35,0.3
"2704",4,0.6150391,0.6145388,0.0015912151,0.191074,0.34,0.05,0.61
"2705",5,0.7,0.5490987,0.0347930766,0.7786751,0.14,0.25,0.61
"2706",6,0.6492969,0.6039572,0.0340178604,0.4308694,0.1,0.35,0.55
"2707",7,0.6755078,0.3649135,0.0715952499,0.1156896,0.14,0.4,0.46
"2708",8,0.3779297,0.3250945,0.0137401351,0.5472127,0.45,0.24,0.31
"2709",9,0.5170313,0.329812,0.0342888553,0.2966856,0.29,0.35,0.36
"2710",10,0.4289844,0.4232324,0.0138628732,0.9906327,0.37,0.27,0.36
"2711",1,0.6259375,0.5743179,0.011966056,0.540150031,0.27,0.14,0.59
"2712",2,0.3403516,0.2527764,0.009707671,0.285507419,0.57,0.15,0.28
"2713",3,0.6146484,0.3917841,0.047285306,0.121765315,0.2,0.36,0.44
"2714",4,0.511875,0.488595,0.011296029,0.782745742,0.35,0.19,0.46
"2715",5,0.6743359,0.6424784,0.033508294,0.08639716,0.2,0.21,0.59
"2716",6,0.3048047,0.2662513,0.010154584,0.375955174,0.61,0.14,0.25
"2717",7,0.6385547,0.540939,0.015841183,0.773580417,0.26,0.15,0.59
"2718",8,0.4977734,0.4958309,0.012766532,0.270570173,0.44,0.12,0.44
"2719",9,0.4487891,0.4914363,0.013327966,0.97261623,0.41,0.19,0.4
"2720",10,0.6963281,0.4222303,0.057730872,0.005030225,0.24,0.21,0.55
"2721",1,0.6086328,0.6683184,0.008897337,0.45366625,0.32,0.1,0.58
"2722",2,0.5853906,0.3280912,0.062869952,0.09046923,0.29,0.35,0.36
"2723",3,0.3769922,0.2612692,0.015235359,0.3401948,0.48,0.23,0.29
"2724",4,0.4325,0.4380556,0.00573535,0.24511655,0.51,0.09,0.4
"2725",5,0.5348437,0.4807365,0.014240138,0.46620391,0.32,0.2,0.48
"2726",6,0.6514844,0.4667254,0.029525106,0.54663958,0.25,0.2,0.55
"2727",7,0.4576562,0.4436499,0.002375896,0.40801344,0.53,0.02,0.45
"2728",8,0.6357031,0.474384,0.052024063,0.0535339,0.23,0.23,0.54
"2729",9,0.558125,0.4718573,0.015532915,0.64869419,0.34,0.16,0.5
"2730",10,0.508125,0.3468798,0.024084775,0.5655615,0.32,0.27,0.41
"2731",1,0.4091406,0.3712577,0.001483,0.805195573,0.57,0.03,0.4
"2732",2,0.4280469,0.4218447,0.005756579,0.127281023,0.54,0.05,0.41
"2733",3,0.5505859,0.3608862,0.030220102,0.189363685,0.28,0.3,0.42
"2734",4,0.6767188,0.4865785,0.057999034,0.003204293,0.31,0.17,0.52
"2735",5,0.5273438,0.4684637,0.016166903,0.522710154,0.35,0.18,0.47
"2736",6,0.3507422,0.2381939,0.021291821,0.018951013,0.5,0.24,0.26
"2737",7,0.5016406,0.4704655,0.008328745,0.35989086,0.42,0.1,0.48
"2738",8,0.4761328,0.4423019,0.009915593,0.681164095,0.37,0.2,0.43
"2739",9,0.3874219,0.2263851,0.013267979,0.39790228,0.47,0.23,0.3
"2740",10,0.4664453,0.3713592,0.012401617,0.66493292,0.4,0.21,0.39
"2741",1,0.7526953,0.5657648,0.085355395,0.01699714,0.13,0.31,0.56
"2742",2,0.6459766,0.5034262,0.021310755,0.77826734,0.15,0.29,0.56
"2743",3,0.4622656,0.324145,0.023111952,0.11887861,0.39,0.26,0.35
"2744",4,0.3657422,0.3048041,0.009619124,0.45636062,0.52,0.17,0.31
"2745",5,0.5848437,0.4137573,0.007543174,0.30843061,0.37,0.08,0.55
"2746",6,0.5476562,0.4812161,0.020382707,0.96626128,0.27,0.26,0.47
"2747",7,0.5534766,0.5758769,0.008400117,0.38649927,0.38,0.1,0.52
"2748",8,0.5097266,0.5380159,0.009007367,0.57335635,0.39,0.13,0.48
"2749",9,0.4119141,0.4631341,0.012991909,0.57755632,0.45,0.2,0.35
"2750",10,0.5183984,0.4847137,0.008109614,0.53920141,0.41,0.09,0.5
"2751",1,0.4317969,0.4189455,0.01696572,0.79853528,0.35,0.3,0.35
"2752",2,0.6366797,0.4388797,0.05917691,0.12810783,0.21,0.33,0.46
"2753",3,0.5190234,0.4069001,0.02086445,0.94971829,0.29,0.27,0.44
"2754",4,0.4250391,0.202273,0.03055872,0.05083039,0.4,0.33,0.27
"2755",5,0.5525781,0.3846557,0.03335519,0.25603057,0.26,0.32,0.42
"2756",6,0.5739844,0.3992257,0.03810835,0.26692464,0.24,0.34,0.42
"2757",7,0.6220313,0.5279543,0.02920656,0.12131998,0.26,0.21,0.53
"2758",8,0.6538281,0.5073391,0.01015079,0.13916421,0.33,0.05,0.62
"2759",9,0.4397656,0.386868,0.01339851,0.49525316,0.47,0.15,0.38
"2760",10,0.4825391,0.3483172,0.02349596,0.42642259,0.34,0.29,0.37
"2761",1,0.5021484,0.3986178,0.0174271,0.86245968,0.32,0.25,0.43
"2762",2,0.5803906,0.4555494,0.03237337,0.1944341,0.28,0.25,0.47
"2763",3,0.5372656,0.5224042,0.01096523,0.35638624,0.42,0.08,0.5
"2764",4,0.4739844,0.3667688,0.008049525,0.11849578,0.47,0.09,0.44
"2765",5,0.4675391,0.4124748,0.013288225,0.60365656,0.38,0.21,0.41
"2766",6,0.4594922,0.3216802,0.013369191,0.35415775,0.4,0.19,0.41
"2767",7,0.5176563,0.3209404,0.026451064,0.02250955,0.39,0.2,0.41
"2768",8,0.5382031,0.483592,0.014180328,0.56196548,0.33,0.18,0.49
"2769",9,0.5433594,0.4782441,0.023353182,0.04372849,0.31,0.23,0.46
"2770",10,0.5128906,0.4237573,0.013296455,0.34305662,0.35,0.18,0.47
"2771",1,0.663125,0.5414505,0.03972306,0.82466796,0.15,0.3,0.55
"2772",2,0.6960156,0.646564,0.04427388,0.09531351,0.2,0.23,0.57
"2773",3,0.5875781,0.5243474,0.02212902,0.76250599,0.26,0.23,0.51
"2774",4,0.5540625,0.6120206,0.00532017,0.85738871,0.41,0.05,0.54
"2775",5,0.4941406,0.4332663,0.0135667,0.08122921,0.41,0.16,0.43
"2776",6,0.3716016,0.3464184,0.01233501,0.76953954,0.43,0.27,0.3
