"","embryo","prop.aneu","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid"
"1",1,0.5844141,0.4126313,0.04157186,0,0.33,0.21,0.46
"2",2,0.4527344,0.2152468,0.04028492,0,0.38,0.28,0.34
"3",3,0.5680469,0.4194252,0.0465961,0,0.29,0.29,0.42
"4",4,0.4967969,0.342438,0.03140603,0,0.47,0.14,0.39
"5",5,0.4905859,0.3139165,0.04154153,0,0.4,0.27,0.33
"6",6,0.6156641,0.4715696,0.02973135,0,0.31,0.15,0.54
"7",7,0.5761719,0.4372134,0.04276921,0,0.32,0.26,0.42
"8",8,0.4571094,0.1729174,0.04695554,0,0.41,0.26,0.33
"9",9,0.4804297,0.4317591,0.01683639,0,0.43,0.14,0.43
"10",10,0.4999609,0.3053492,0.03614031,0,0.36,0.25,0.39
"11",1,0.5636719,0.495345,0.03853859,0,0.31,0.21,0.48
"12",2,0.5517188,0.4171245,0.02798266,0,0.41,0.14,0.45
"13",3,0.4261328,0.4186866,0.01228032,0,0.45,0.17,0.38
"14",4,0.4883203,0.4545979,0.01248883,0,0.43,0.13,0.44
"15",5,0.6158594,0.4411816,0.03048001,0,0.32,0.14,0.54
"16",6,0.5951172,0.3390921,0.05679924,0,0.29,0.27,0.44
"17",7,0.561875,0.5442825,0.03159455,0,0.36,0.14,0.5
"18",8,0.5265234,0.2638947,0.05896474,0,0.34,0.3,0.36
"19",9,0.6132812,0.4417872,0.03543848,0,0.29,0.2,0.51
"20",10,0.5457422,0.2762626,0.04653835,0,0.33,0.26,0.41
"21",1,0.5684766,0.2707026,0.06206659,0,0.33,0.29,0.38
"22",2,0.5275391,0.244046,0.0604596,0,0.35,0.26,0.39
"23",3,0.6391016,0.3887723,0.06773407,0,0.24,0.29,0.47
"24",4,0.6563281,0.5134906,0.05300527,0,0.27,0.23,0.5
"25",5,0.3903125,0.2507574,0.02309973,0,0.53,0.17,0.3
"26",6,0.5748047,0.4111596,0.05106839,0,0.27,0.31,0.42
"27",7,0.5997656,0.359081,0.06370621,0,0.3,0.27,0.43
"28",8,0.5496484,0.3552185,0.05326454,0,0.31,0.28,0.41
"29",9,0.4732422,0.3668492,0.01739903,0,0.51,0.09,0.4
"30",10,0.4838281,0.3447503,0.01237739,0,0.46,0.1,0.44
"31",1,0.6237891,0.4916684,0.0487996,0,0.26,0.21,0.53
"32",2,0.4542969,0.3972895,0.01286415,0,0.51,0.08,0.41
"33",3,0.6271094,0.4560474,0.04886761,0,0.26,0.24,0.5
"34",4,0.6342969,0.4069747,0.06590708,0,0.29,0.25,0.46
"35",5,0.5883203,0.2895445,0.05323574,0,0.33,0.25,0.42
"36",6,0.4005078,0.3095731,0.01555793,0,0.51,0.15,0.34
"37",7,0.5657031,0.3718407,0.05417416,0,0.32,0.29,0.39
"38",8,0.52875,0.2887965,0.03377405,0,0.35,0.28,0.37
"39",9,0.6313672,0.3430242,0.06924255,0,0.24,0.26,0.5
"40",10,0.6261328,0.4422067,0.05415361,0,0.3,0.23,0.47
"41",1,0.4866797,0.2643371,0.03748117,0,0.38,0.28,0.34
"42",2,0.6417188,0.4909689,0.03818599,0,0.28,0.16,0.56
"43",3,0.5503125,0.4086105,0.05816196,0,0.31,0.3,0.39
"44",4,0.5748047,0.5140498,0.03639535,0,0.34,0.18,0.48
"45",5,0.4205469,0.2528432,0.03663856,0,0.46,0.26,0.28
"46",6,0.6086719,0.3273094,0.06674288,0,0.29,0.28,0.43
"47",7,0.6101562,0.3416781,0.05240976,0,0.29,0.21,0.5
"48",8,0.523125,0.3698712,0.03815467,0,0.32,0.29,0.39
"49",9,0.6466797,0.5080891,0.04736778,0,0.25,0.23,0.52
"50",10,0.5387109,0.2069832,0.05585427,0,0.35,0.25,0.4
"51",1,0.4600781,0.4891227,0.008837324,0,0.48,0.09,0.43
"52",2,0.4902734,0.4634644,0.022191693,0,0.43,0.12,0.45
"53",3,0.5844141,0.3869748,0.0449133,0,0.31,0.23,0.46
"54",4,0.5670703,0.6171197,0.020749361,0,0.36,0.12,0.52
"55",5,0.5158984,0.3547376,0.020187217,0,0.44,0.09,0.47
"56",6,0.4452734,0.3474471,0.03819129,0,0.47,0.19,0.34
"57",7,0.5325,0.4278927,0.019298419,0,0.36,0.16,0.48
"58",8,0.5618359,0.3062855,0.059216042,0,0.31,0.3,0.39
"59",9,0.5957813,0.3794866,0.044737038,0,0.34,0.18,0.48
"60",10,0.5283984,0.3551125,0.043706788,0,0.35,0.27,0.38
"61",1,0.6594531,0.4211165,0.063968912,0,0.28,0.21,0.51
"62",2,0.6485547,0.4905389,0.037084081,0,0.28,0.17,0.55
"63",3,0.5916406,0.2938746,0.05932638,0,0.24,0.31,0.45
"64",4,0.4975391,0.4508117,0.02259218,0,0.48,0.08,0.44
"65",5,0.4229688,0.3843596,0.010451348,0,0.49,0.11,0.4
"66",6,0.4877344,0.3510504,0.027941666,0,0.41,0.2,0.39
"67",7,0.4985156,0.440699,0.034973284,0,0.44,0.18,0.38
"68",8,0.3959375,0.4244156,0.009226775,0,0.55,0.08,0.37
"69",9,0.6543359,0.4334201,0.060444918,0,0.22,0.29,0.49
"70",10,0.6453125,0.585781,0.031920222,0,0.28,0.16,0.56
"71",1,0.3635937,0.3278785,0.01699877,0,0.55,0.17,0.28
"72",2,0.7004687,0.5588538,0.0473324,0,0.21,0.21,0.58
"73",3,0.6514453,0.5471819,0.04551154,0,0.25,0.2,0.55
"74",4,0.5464453,0.1646829,0.05747375,0,0.35,0.27,0.38
"75",5,0.3791016,0.2466031,0.02125981,0,0.48,0.23,0.29
"76",6,0.6992188,0.530102,0.0757056,0,0.2,0.22,0.58
"77",7,0.4846094,0.2532437,0.04345778,0,0.41,0.24,0.35
"78",8,0.6646875,0.4508016,0.06088915,0,0.22,0.26,0.52
"79",9,0.596875,0.4272453,0.04050785,0,0.27,0.22,0.51
"80",10,0.5416797,0.2020981,0.04940601,0,0.37,0.26,0.37
"81",1,0.4977344,0.3936884,0.03045936,0,0.44,0.16,0.4
"82",2,0.4866406,0.3351082,0.01665268,0,0.4,0.17,0.43
"83",3,0.5123437,0.2984437,0.03800784,0,0.43,0.2,0.37
"84",4,0.5285156,0.3562992,0.02669158,0,0.41,0.2,0.39
"85",5,0.5377344,0.5107169,0.01309592,0,0.4,0.09,0.51
"86",6,0.549375,0.5176449,0.01204316,0,0.38,0.1,0.52
"87",7,0.5193359,0.3492095,0.03586481,0,0.32,0.22,0.46
"88",8,0.5376172,0.3056143,0.03553307,0,0.34,0.2,0.46
"89",9,0.5575,0.3631156,0.04420635,0,0.33,0.24,0.43
"90",10,0.5245313,0.4174443,0.01723471,0,0.4,0.13,0.47
"91",1,0.4429688,0.3076538,0.01859423,0,0.45,0.16,0.39
"92",2,0.605625,0.3985325,0.04139296,0,0.28,0.26,0.46
"93",3,0.5260156,0.4680596,0.01734749,0,0.42,0.11,0.47
"94",4,0.4496875,0.2061999,0.03596468,0,0.37,0.28,0.35
"95",5,0.6490234,0.5081514,0.04820987,0,0.3,0.15,0.55
"96",6,0.4216797,0.3163023,0.01500122,0,0.51,0.12,0.37
"97",7,0.4677734,0.3364217,0.02165171,0,0.47,0.17,0.36
"98",8,0.5665234,0.4240844,0.05470873,0,0.34,0.23,0.43
"99",9,0.4696484,0.37982,0.03377083,0,0.42,0.23,0.35
"100",10,0.6283594,0.5451863,0.03487737,0,0.32,0.17,0.51
"101",1,0.5929688,0.4380122,0.02286969,0,0.28,0.18,0.54
"102",2,0.6854297,0.4681791,0.05417035,0,0.23,0.24,0.53
"103",3,0.5134766,0.2666737,0.04529098,0,0.39,0.25,0.36
"104",4,0.540625,0.3355135,0.05124218,0,0.35,0.22,0.43
"105",5,0.4864453,0.4534873,0.01929641,0,0.44,0.13,0.43
"106",6,0.4256641,0.3522528,0.02614158,0,0.5,0.18,0.32
"107",7,0.4532031,0.3368649,0.01501016,0,0.5,0.11,0.39
"108",8,0.5976172,0.4596734,0.03585328,0,0.3,0.18,0.52
"109",9,0.3866797,0.3788358,0.01071991,0,0.56,0.09,0.35
"110",10,0.5615234,0.4127585,0.03824564,0,0.36,0.17,0.47
"111",1,0.6257031,0.3110427,0.065384931,0,0.25,0.33,0.42
"112",2,0.7771875,0.217548,0.144582636,0,0.09,0.49,0.42
"113",3,0.5765625,0.3915694,0.050174084,0,0.29,0.27,0.44
"114",4,0.5208203,0.4835263,0.022923172,0,0.39,0.18,0.43
"115",5,0.4859766,0.4739986,0.011007535,0,0.46,0.11,0.43
"116",6,0.7033594,0.1718191,0.128309492,0,0.12,0.45,0.43
"117",7,0.6620312,0.2322671,0.086861894,0,0.2,0.36,0.44
"118",8,0.6958203,0.1459368,0.120255005,0,0.08,0.5,0.42
"119",9,0.4309375,0.4156146,0.003483809,0,0.54,0.04,0.42
"120",10,0.6626172,0.3473301,0.082489616,0,0.28,0.28,0.44
"121",1,0.6301562,0.4083338,0.04432755,0,0.32,0.18,0.5
"122",2,0.6048828,0.4236258,0.06432137,0,0.28,0.31,0.41
"123",3,0.509375,0.3973952,0.02211949,0,0.45,0.11,0.44
"124",4,0.4571094,0.3072559,0.02747091,0,0.48,0.16,0.36
"125",5,0.4924219,0.3338406,0.0385924,0,0.34,0.32,0.34
"126",6,0.6717188,0.2826112,0.08548419,0,0.26,0.23,0.51
"127",7,0.5980469,0.5225767,0.02933707,0,0.28,0.18,0.54
"128",8,0.4971875,0.3468287,0.03277239,0,0.41,0.18,0.41
"129",9,0.6318359,0.3929458,0.06925445,0,0.27,0.31,0.42
"130",10,0.4910937,0.2828028,0.03761643,0,0.39,0.25,0.36
"131",1,0.4805469,0.4253018,0.02797406,0,0.37,0.25,0.38
"132",2,0.5214453,0.3766737,0.046820753,0,0.38,0.24,0.38
"133",3,0.5522656,0.4699205,0.028200394,0,0.33,0.19,0.48
"134",4,0.585625,0.4897315,0.03381168,0,0.35,0.18,0.47
"135",5,0.6604297,0.4975821,0.056542206,0,0.29,0.2,0.51
"136",6,0.4832812,0.2907805,0.019158244,0,0.43,0.16,0.41
"137",7,0.5350781,0.2803474,0.046125243,0,0.34,0.28,0.38
"138",8,0.4190234,0.2671865,0.017741475,0,0.49,0.15,0.36
"139",9,0.4588281,0.4288459,0.008175887,0,0.47,0.09,0.44
"140",10,0.5588281,0.4927621,0.014501434,0,0.37,0.12,0.51
"141",1,0.5175781,0.4239625,0.02476066,0,0.46,0.11,0.43
"142",2,0.5526562,0.3926983,0.04296608,0,0.29,0.24,0.47
"143",3,0.6098438,0.3716351,0.07916505,0,0.29,0.25,0.46
"144",4,0.4920312,0.3861659,0.02205532,0,0.41,0.17,0.42
"145",5,0.5999219,0.3629115,0.04174284,0,0.28,0.26,0.46
"146",6,0.6137891,0.4097678,0.05283258,0,0.27,0.25,0.48
"147",7,0.565625,0.3494947,0.03127444,0,0.38,0.15,0.47
"148",8,0.60125,0.3614338,0.07358729,0,0.3,0.27,0.43
"149",9,0.6340234,0.3829663,0.05417601,0,0.31,0.22,0.47
"150",10,0.52,0.5031431,0.02186606,0,0.37,0.16,0.47
"151",1,0.4211328,0.2330286,0.02674466,0,0.47,0.2,0.33
"152",2,0.6567188,0.4197585,0.08052246,0,0.26,0.29,0.45
"153",3,0.6059766,0.3528788,0.05080735,0,0.29,0.25,0.46
"154",4,0.6412891,0.3453712,0.05987053,0,0.25,0.27,0.48
"155",5,0.5672266,0.404909,0.04461968,0,0.35,0.2,0.45
"156",6,0.4701953,0.336971,0.03800528,0,0.48,0.19,0.33
"157",7,0.4691797,0.3352235,0.02844229,0,0.39,0.22,0.39
"158",8,0.4697266,0.3408605,0.01687016,0,0.43,0.14,0.43
"159",9,0.6380469,0.3230239,0.07711868,0,0.29,0.29,0.42
"160",10,0.6246094,0.3706844,0.05754967,0,0.33,0.2,0.47
"161",1,0.5765625,0.42652896,0.04639669,0,0.3,0.29,0.41
"162",2,0.6540625,0.35166581,0.0888645,0,0.23,0.34,0.43
"163",3,0.5396875,0.24334221,0.05284146,0,0.32,0.29,0.39
"164",4,0.7082812,0.114773,0.13979003,0,0.14,0.45,0.41
"165",5,0.7239453,0.24321184,0.11138418,0,0.12,0.45,0.43
"166",6,0.6034766,0.31027586,0.06414352,0,0.28,0.29,0.43
"167",7,0.6838281,0.10732945,0.12479183,0,0.15,0.45,0.4
"168",8,0.720625,0.05091126,0.13697376,0,0.09,0.5,0.41
"169",9,0.5339844,0.29169912,0.03680916,0,0.32,0.26,0.42
"170",10,0.745625,0.06609472,0.15537987,0,0.1,0.45,0.45
"171",1,0.5307812,0.4496215,0.03081159,0,0.34,0.22,0.44
"172",2,0.5071875,0.4298055,0.0229026,0,0.44,0.14,0.42
"173",3,0.5626953,0.5163968,0.03369835,0,0.33,0.22,0.45
"174",4,0.5119141,0.4439863,0.01738278,0,0.41,0.16,0.43
"175",5,0.4855859,0.4565767,0.0130602,0,0.45,0.12,0.43
"176",6,0.4926172,0.3318239,0.04238316,0,0.34,0.25,0.41
"177",7,0.5800781,0.3809203,0.04561402,0,0.28,0.26,0.46
"178",8,0.5657422,0.4935906,0.03591285,0,0.35,0.16,0.49
"179",9,0.5023437,0.3400412,0.03125682,0,0.39,0.24,0.37
"180",10,0.4792578,0.3800274,0.02289829,0,0.47,0.13,0.4
"181",1,0.6836719,0.5167588,0.060772507,0,0.29,0.25,0.46
"182",2,0.6278125,0.5239426,0.031857458,0,0.35,0.12,0.53
"183",3,0.5558594,0.4905228,0.032414056,0,0.37,0.18,0.45
"184",4,0.4991797,0.2559375,0.046329893,0,0.37,0.24,0.39
"185",5,0.503125,0.4071046,0.022487288,0,0.44,0.13,0.43
"186",6,0.498125,0.3546251,0.034643376,0,0.4,0.25,0.35
"187",7,0.5513672,0.3337523,0.037388654,0,0.42,0.17,0.41
"188",8,0.4845703,0.4309514,0.009607177,0,0.46,0.09,0.45
"189",9,0.5698437,0.3960212,0.04877567,0,0.34,0.24,0.42
"190",10,0.4776172,0.3468014,0.020016002,0,0.49,0.11,0.4
"191",1,0.4275781,0.3366299,0.01033782,0,0.46,0.16,0.38
"192",2,0.5804297,0.4008436,0.04767906,0,0.3,0.24,0.46
"193",3,0.5091406,0.3316321,0.02660379,0,0.41,0.17,0.42
"194",4,0.6217187,0.4571899,0.04500552,0,0.26,0.23,0.51
"195",5,0.6444531,0.4906577,0.06586322,0,0.28,0.24,0.48
"196",6,0.5800391,0.4699524,0.03011874,0,0.28,0.21,0.51
"197",7,0.4524219,0.3466896,0.03102031,0,0.47,0.2,0.33
"198",8,0.6133984,0.4320211,0.04651774,0,0.27,0.22,0.51
"199",9,0.5236719,0.2876535,0.05661244,0,0.38,0.25,0.37
"200",10,0.5828906,0.4639906,0.03158699,0,0.35,0.17,0.48
"201",1,0.4414453,0.4022097,0.00606174,0,0.53,0.06,0.41
"202",2,0.4930859,0.480425,0.01737318,0,0.47,0.1,0.43
"203",3,0.6238281,0.5296299,0.04472725,0,0.22,0.23,0.55
"204",4,0.4555469,0.329147,0.02974493,0,0.44,0.22,0.34
"205",5,0.6116406,0.3691445,0.06750974,0,0.34,0.24,0.42
"206",6,0.6060547,0.4626812,0.03556049,0,0.31,0.18,0.51
"207",7,0.5454687,0.4930876,0.02866224,0,0.41,0.13,0.46
"208",8,0.6092188,0.4976994,0.03668288,0,0.33,0.17,0.5
"209",9,0.4707812,0.2759829,0.04313706,0,0.4,0.27,0.33
"210",10,0.4239844,0.3373193,0.01173412,0,0.52,0.11,0.37
"211",1,0.545,0.5312005,0.01385267,0,0.39,0.11,0.5
"212",2,0.4586719,0.3839576,0.01281369,0,0.45,0.14,0.41
"213",3,0.4614844,0.254848,0.04000106,0,0.36,0.25,0.39
"214",4,0.5055859,0.37362,0.03808646,0,0.48,0.16,0.36
"215",5,0.6375781,0.5588467,0.03936044,0,0.31,0.13,0.56
"216",6,0.5184375,0.4900321,0.02693837,0,0.36,0.19,0.45
"217",7,0.7091406,0.5417477,0.07100749,0,0.25,0.22,0.53
"218",8,0.4043359,0.288052,0.03009878,0,0.49,0.2,0.31
"219",9,0.4660937,0.2952022,0.02698635,0,0.45,0.23,0.32
"220",10,0.6125781,0.5348478,0.03771121,0,0.34,0.13,0.53
"221",1,0.4662891,0.376094,0.02678259,0,0.41,0.25,0.34
"222",2,0.4194922,0.3557304,0.0242624,0,0.48,0.19,0.33
"223",3,0.4919922,0.2625344,0.0485063,0,0.38,0.29,0.33
"224",4,0.4453906,0.1917134,0.03620965,0,0.43,0.26,0.31
"225",5,0.5198438,0.1137026,0.07446959,0,0.39,0.28,0.33
"226",6,0.5302734,0.3566798,0.02429989,0,0.4,0.15,0.45
"227",7,0.5742578,0.2321998,0.0638569,0,0.39,0.26,0.35
"228",8,0.5666406,0.3072967,0.05720712,0,0.36,0.22,0.42
"229",9,0.5471875,0.3820589,0.03617662,0,0.33,0.24,0.43
"230",10,0.5069141,0.3292203,0.04581178,0,0.37,0.29,0.34
"231",1,0.6211328,0.292366,0.0563758,0,0.26,0.28,0.46
"232",2,0.4687891,0.4602368,0.01196831,0,0.44,0.14,0.42
"233",3,0.6753516,0.3666733,0.08368514,0,0.17,0.37,0.46
"234",4,0.6747656,0.1482243,0.10828584,0,0.12,0.44,0.44
"235",5,0.5716406,0.3979849,0.04629388,0,0.37,0.19,0.44
"236",6,0.7070703,0.2787781,0.11003185,0,0.11,0.44,0.45
"237",7,0.6276953,0.2241542,0.10029485,0,0.28,0.33,0.39
"238",8,0.5688281,0.3043199,0.05954928,0,0.2,0.4,0.4
"239",9,0.6637891,0.3784852,0.08695198,0,0.22,0.36,0.42
"240",10,0.5691406,0.4026329,0.03343144,0,0.25,0.29,0.46
"241",1,0.5239844,0.4496294,0.03992099,0,0.39,0.21,0.4
"242",2,0.5614453,0.4975412,0.02771738,0,0.36,0.16,0.48
"243",3,0.5032813,0.4173776,0.02145779,0,0.41,0.16,0.43
"244",4,0.61625,0.3951471,0.04564027,0,0.29,0.24,0.47
"245",5,0.4607031,0.4151644,0.02077994,0,0.46,0.14,0.4
"246",6,0.4614844,0.4177209,0.0165238,0,0.47,0.15,0.38
"247",7,0.5392969,0.5116518,0.01839413,0,0.41,0.13,0.46
"248",8,0.5591016,0.4084733,0.0325598,0,0.37,0.2,0.43
"249",9,0.5010938,0.4106832,0.02695894,0,0.34,0.22,0.44
"250",10,0.5447656,0.4425001,0.02743394,0,0.36,0.18,0.46
"251",1,0.6173047,0.3164,0.072820944,0,0.3,0.27,0.43
"252",2,0.5307812,0.4194294,0.024244757,0,0.36,0.19,0.45
"253",3,0.5485156,0.3816588,0.049527203,0,0.33,0.29,0.38
"254",4,0.609375,0.4261131,0.051596611,0,0.37,0.16,0.47
"255",5,0.5345313,0.4729678,0.033200247,0,0.25,0.3,0.45
"256",6,0.4851953,0.3752445,0.021668661,0,0.46,0.11,0.43
"257",7,0.6239062,0.5384303,0.037446429,0,0.29,0.18,0.53
"258",8,0.6191406,0.5835194,0.029996666,0,0.32,0.16,0.52
"259",9,0.524375,0.366169,0.019968726,0,0.47,0.08,0.45
"260",10,0.4898828,0.477244,0.007628842,0,0.45,0.1,0.45
"261",1,0.4755078,0.2447568,0.033592636,0,0.41,0.22,0.37
"262",2,0.5861719,0.3501535,0.052779446,0,0.32,0.25,0.43
"263",3,0.5241797,0.3669115,0.042240638,0,0.31,0.23,0.46
"264",4,0.4401953,0.3546034,0.004873171,0,0.51,0.08,0.41
"265",5,0.4295312,0.3469625,0.006556036,0,0.51,0.08,0.41
"266",6,0.4628906,0.3722591,0.018537225,0,0.49,0.09,0.42
"267",7,0.4988672,0.2169456,0.05871446,0,0.41,0.24,0.35
"268",8,0.6429297,0.3425832,0.07157382,0,0.28,0.26,0.46
"269",9,0.5337109,0.2775848,0.056214824,0,0.38,0.22,0.4
"270",10,0.4672266,0.2907707,0.028005168,0,0.43,0.2,0.37
"271",1,0.5530859,0.3915568,0.029709331,0,0.31,0.23,0.46
"272",2,0.5175,0.2750216,0.047717436,0,0.38,0.22,0.4
"273",3,0.6217578,0.3780381,0.062412713,0,0.26,0.29,0.45
"274",4,0.4625391,0.3346126,0.029717282,0,0.41,0.24,0.35
"275",5,0.4515625,0.3846038,0.009560588,0,0.48,0.11,0.41
"276",6,0.5690234,0.2886292,0.054046785,0,0.35,0.22,0.43
"277",7,0.5228516,0.2677134,0.024288581,0,0.39,0.16,0.45
"278",8,0.6248828,0.4252882,0.05309816,0,0.29,0.22,0.49
"279",9,0.6413281,0.4477049,0.044594913,0,0.27,0.2,0.53
"280",10,0.5026953,0.4561684,0.030391849,0,0.4,0.2,0.4
"281",1,0.5044922,0.3855767,0.02534852,0,0.45,0.16,0.39
"282",2,0.4402344,0.216778,0.02766426,0,0.48,0.17,0.35
"283",3,0.4241406,0.251725,0.03321341,0,0.47,0.21,0.32
"284",4,0.6247266,0.468983,0.03029373,0,0.3,0.17,0.53
"285",5,0.5030469,0.3147033,0.02760342,0,0.4,0.19,0.41
"286",6,0.5484766,0.5252786,0.01765755,0,0.43,0.1,0.47
"287",7,0.5746094,0.3524124,0.05308767,0,0.35,0.23,0.42
"288",8,0.3674219,0.2997037,0.01687602,0,0.53,0.15,0.32
"289",9,0.4055078,0.3232203,0.01786634,0,0.5,0.17,0.33
"290",10,0.5992188,0.4985629,0.03074418,0,0.33,0.14,0.53
"291",1,0.4893359,0.3932889,0.01759951,0,0.46,0.11,0.43
"292",2,0.5296484,0.3300778,0.03483408,0,0.33,0.24,0.43
"293",3,0.4835547,0.3551253,0.03823501,0,0.38,0.27,0.35
"294",4,0.5883984,0.4370923,0.0244463,0,0.33,0.17,0.5
"295",5,0.4727344,0.2928293,0.03224655,0,0.5,0.14,0.36
"296",6,0.5966797,0.2991435,0.0703005,0,0.31,0.29,0.4
"297",7,0.6450391,0.4740935,0.03941906,0,0.25,0.25,0.5
"298",8,0.6034375,0.4837316,0.03948173,0,0.25,0.26,0.49
"299",9,0.6508594,0.3797314,0.0669995,0,0.27,0.21,0.52
"300",10,0.4946094,0.361171,0.01720237,0,0.35,0.22,0.43
"301",1,0.4632422,0.4580739,0.007086025,0,0.5,0.07,0.43
"302",2,0.6285547,0.3397238,0.059260313,0,0.25,0.26,0.49
"303",3,0.5110156,0.3184165,0.022360419,0,0.38,0.18,0.44
"304",4,0.5121094,0.4289455,0.018002263,0,0.44,0.09,0.47
"305",5,0.4983984,0.3922553,0.035651046,0,0.39,0.19,0.42
"306",6,0.56875,0.5316287,0.027750388,0,0.26,0.26,0.48
"307",7,0.6516016,0.4207674,0.060334837,0,0.22,0.27,0.51
"308",8,0.4723828,0.371848,0.018728862,0,0.46,0.14,0.4
"309",9,0.4751172,0.4477978,0.01916121,0,0.5,0.1,0.4
"310",10,0.5916016,0.3175196,0.050616635,0,0.33,0.23,0.44
"311",1,0.6332031,0.5042295,0.03645875,0,0.28,0.18,0.54
"312",2,0.5450781,0.4089633,0.04145677,0,0.36,0.21,0.43
"313",3,0.5457031,0.2612594,0.04647353,0,0.29,0.32,0.39
"314",4,0.6228906,0.4028752,0.04758563,0,0.3,0.23,0.47
"315",5,0.4663672,0.3760226,0.03463294,0,0.44,0.21,0.35
"316",6,0.5060938,0.3190879,0.0443973,0,0.44,0.2,0.36
"317",7,0.5056641,0.4351704,0.01172505,0,0.46,0.08,0.46
"318",8,0.6299219,0.4620064,0.05612081,0,0.26,0.26,0.48
"319",9,0.606875,0.4027203,0.03763959,0,0.31,0.22,0.47
"320",10,0.6194531,0.4400686,0.03485887,0,0.28,0.2,0.52
"321",1,0.4888281,0.3187315,0.03987561,0,0.35,0.27,0.38
"322",2,0.6392969,0.4491599,0.06865625,0,0.25,0.28,0.47
"323",3,0.5908203,0.4561544,0.04157173,0,0.34,0.21,0.45
"324",4,0.5375781,0.2942024,0.04269557,0,0.42,0.17,0.41
"325",5,0.4621484,0.3773988,0.02356192,0,0.45,0.15,0.4
"326",6,0.5716797,0.4317038,0.04231973,0,0.37,0.21,0.42
"327",7,0.5263672,0.4299254,0.02670628,0,0.35,0.21,0.44
"328",8,0.5671484,0.3440056,0.05414675,0,0.31,0.26,0.43
"329",9,0.4832812,0.3262942,0.02146045,0,0.43,0.17,0.4
"330",10,0.4931641,0.311484,0.03977515,0,0.43,0.2,0.37
"331",1,0.491875,0.3370493,0.03299657,0,0.42,0.18,0.4
"332",2,0.4942578,0.4002328,0.02051421,0,0.43,0.17,0.4
"333",3,0.4788281,0.4675291,0.01698419,0,0.43,0.15,0.42
"334",4,0.5495313,0.4267916,0.02850544,0,0.37,0.19,0.44
"335",5,0.5769141,0.4276883,0.05784122,0,0.33,0.23,0.44
"336",6,0.4793359,0.2851319,0.03799038,0,0.38,0.22,0.4
"337",7,0.6239453,0.4594583,0.05441372,0,0.32,0.19,0.49
"338",8,0.5698047,0.5438979,0.02100116,0,0.31,0.19,0.5
"339",9,0.6000391,0.3286968,0.05201938,0,0.3,0.25,0.45
"340",10,0.5080078,0.4688064,0.01736143,0,0.41,0.14,0.45
"341",1,0.5913672,0.4201195,0.0326144,0,0.31,0.21,0.48
"342",2,0.6503906,0.3393859,0.0670711,0,0.27,0.24,0.49
"343",3,0.4501172,0.3690782,0.02295628,0,0.44,0.18,0.38
"344",4,0.5743359,0.3773086,0.04312512,0,0.29,0.23,0.48
"345",5,0.4741406,0.3825291,0.02732904,0,0.46,0.18,0.36
"346",6,0.5513672,0.490278,0.03021595,0,0.39,0.18,0.43
"347",7,0.4813672,0.4698797,0.02204907,0,0.46,0.15,0.39
"348",8,0.5422266,0.2642843,0.04173633,0,0.39,0.2,0.41
"349",9,0.5868359,0.5306194,0.03621084,0,0.3,0.19,0.51
"350",10,0.5022656,0.3718898,0.02391845,0,0.43,0.15,0.42
"351",1,0.4614063,0.4020821,0.004642859,0,0.49,0.07,0.44
"352",2,0.5889844,0.5289093,0.037491799,0,0.34,0.19,0.47
"353",3,0.5150781,0.3218247,0.035934931,0,0.33,0.25,0.42
"354",4,0.5271094,0.3639763,0.048538767,0,0.3,0.25,0.45
"355",5,0.5901953,0.5120743,0.032459719,0,0.32,0.19,0.49
"356",6,0.6181641,0.4150373,0.057058691,0,0.26,0.28,0.46
"357",7,0.5397656,0.5768,0.007266025,0,0.41,0.08,0.51
"358",8,0.5877734,0.3513152,0.051809421,0,0.29,0.3,0.41
"359",9,0.5690234,0.2982295,0.058486311,0,0.36,0.25,0.39
"360",10,0.56625,0.5262366,0.045066662,0,0.37,0.18,0.45
"361",1,0.5907813,0.6273139,0.02290171,0,0.37,0.13,0.5
"362",2,0.5510938,0.4473508,0.02492669,0,0.39,0.14,0.47
"363",3,0.57,0.3668831,0.04176352,0,0.38,0.18,0.44
"364",4,0.6004687,0.4495645,0.04576697,0,0.31,0.21,0.48
"365",5,0.5995312,0.3712262,0.05604401,0,0.33,0.23,0.44
"366",6,0.5092188,0.230633,0.04436071,0,0.41,0.22,0.37
"367",7,0.6675,0.353965,0.06101761,0,0.27,0.26,0.47
"368",8,0.5121094,0.4172521,0.02664635,0,0.39,0.2,0.41
"369",9,0.5869531,0.5458578,0.02577994,0,0.31,0.18,0.51
"370",10,0.5856641,0.4884547,0.02604432,0,0.32,0.18,0.5
"371",1,0.5481641,0.5390514,0.01632201,0,0.38,0.13,0.49
"372",2,0.4886719,0.2942793,0.03031585,0,0.43,0.21,0.36
"373",3,0.6151172,0.3001637,0.06933554,0,0.3,0.26,0.44
"374",4,0.6403125,0.3715361,0.04900438,0,0.28,0.23,0.49
"375",5,0.5720703,0.3032697,0.05602688,0,0.36,0.21,0.43
"376",6,0.5954297,0.4492231,0.04417399,0,0.33,0.21,0.46
"377",7,0.5999219,0.4711217,0.04327524,0,0.28,0.23,0.49
"378",8,0.5740625,0.2969359,0.04270436,0,0.35,0.24,0.41
