"","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid"
"2679",0.1952842,0.008377095,1,0.53,0.21,0.26
"2680",0.2729814,0.018113956,1,0.35,0.32,0.33
"2681",0.2905425,0.01124072,1,0.5,0.24,0.26
"2682",0.3505398,0.023299,1,0.23,0.36,0.41
"2683",0.5099282,0.006219796,1,0.31,0.17,0.52
"2684",0.4280449,0.006227029,1,0.39,0.12,0.49
"2685",0.2457409,0.01857384,1,0.34,0.39,0.27
"2686",0.6513816,0.01408489,1,0.2,0.18,0.62
"2687",0.4536368,0.01244965,1,0.45,0.17,0.38
"2688",0.3234949,0.02777832,1,0.23,0.39,0.38
"2689",0.4109911,5.768775e-05,1,0.61,0.01,0.38
"2690",0.4804388,0.01606525,1,0.29,0.3,0.41
"2691",0.3969043,0.01266029,1,0.4,0.19,0.41
"2692",0.5156392,0.026722281,1,0.2,0.23,0.57
"2693",0.3540782,0.003205731,1,0.55,0.09,0.36
"2694",0.4944407,0.018967886,1,0.23,0.23,0.54
"2695",0.4745981,0.02075574,1,0.25,0.32,0.43
"2696",0.5177969,0.002302866,1,0.52,0.02,0.46
"2697",0.3205701,0.002126553,1,0.63,0.07,0.3
"2698",0.4456988,0.016970859,1,0.28,0.29,0.43
"2699",0.5690743,0.020793153,1,0.19,0.21,0.6
"2700",0.5833884,0.009722891,1,0.31,0.15,0.54
"2701",0.4004429,0.007881005,1,0.49,0.14,0.37
"2702",0.2836455,0.006543443,1,0.6,0.14,0.26
"2703",0.3432774,0.007680746,1,0.6,0.11,0.29
"2704",0.1983576,0.009924836,1,0.55,0.2,0.25
"2705",0.4508728,0.012465157,1,0.35,0.22,0.43
"2706",0.5649113,0.025769133,1,0.16,0.26,0.58
"2707",0.4992115,0.016590704,1,0.24,0.32,0.44
"2708",0.4415212,0.02432262,1,0.19,0.36,0.45
"2709",0.5729662,0.035157807,1,0.09,0.32,0.59
"2710",0.3286846,0.015889327,1,0.23,0.37,0.4
"2711",0.4821651,0.0113092838,1,0.32,0.15,0.53
"2712",0.2355552,0.0044565771,1,0.64,0.12,0.24
"2713",0.3660826,0.0170418057,1,0.33,0.36,0.31
"2714",0.3784173,0.0292983756,1,0.15,0.39,0.46
"2715",0.5930581,0.0333130523,1,0.13,0.34,0.53
"2716",0.4187551,0.0003016486,1,0.52,0,0.48
"2717",0.5218259,0.0169847496,1,0.15,0.3,0.55
"2718",0.5048134,0.0035138763,1,0.39,0.06,0.55
"2719",0.2775633,0.0044519145,1,0.62,0.09,0.29
"2720",0.4373428,0.0069627282,1,0.41,0.12,0.47
"2721",0.4861616,0.05013089,1,0.07,0.4,0.53
"2722",0.4070861,0.015495895,1,0.21,0.29,0.5
"2723",0.4119614,0.02127816,1,0.34,0.31,0.35
"2724",0.6512886,0.018181638,1,0.15,0.24,0.61
"2725",0.3883836,0.030544298,1,0.16,0.42,0.42
"2726",0.6052693,0.034704839,1,0.09,0.32,0.59
"2727",0.3982123,0.023589409,1,0.31,0.31,0.38
"2728",0.5965094,0.042397929,1,0.07,0.38,0.55
"2729",0.4855321,0.044794235,1,0.05,0.4,0.55
"2730",0.4637905,0.009947682,1,0.4,0.18,0.42
"2731",0.4983203,0.045799188,1,0.1,0.38,0.52
"2732",0.3375955,0.001990506,1,0.51,0.09,0.4
"2733",0.6220447,0.027624282,1,0.15,0.31,0.54
"2734",0.4445483,0.02034882,1,0.23,0.28,0.49
"2735",0.7278146,0.009800004,1,0.27,0.1,0.63
"2736",0.3003143,0.001051827,1,0.66,0.04,0.3
"2737",0.5828557,0.023650222,1,0.15,0.2,0.65
"2738",0.3339092,0.015073057,1,0.34,0.25,0.41
"2739",0.3069884,0.008684234,1,0.5,0.2,0.3
"2740",0.4377269,0.017591705,1,0.35,0.22,0.43
"2741",0.1697364,0.008324367,1,0.62,0.16,0.22
"2742",0.2249794,0.0038911,1,0.67,0.08,0.25
"2743",0.6900921,0.005750476,1,0.29,0.08,0.63
"2744",0.5111846,0.012369752,1,0.33,0.2,0.47
"2745",0.4596847,0.028687754,1,0.1,0.32,0.58
"2746",0.4768118,0.085246397,1,0.04,0.38,0.58
"2747",0.4023118,0.022392797,1,0.25,0.33,0.42
"2748",0.6191505,0.021045655,1,0.09,0.25,0.66
"2749",0.5364898,0.034446082,1,0.08,0.37,0.55
"2750",0.5853612,0.013886595,1,0.25,0.22,0.53
"2751",0.3195019,0.015550905,1,0.45,0.28,0.27
"2752",0.5444109,0.01695163,1,0.19,0.25,0.56
"2753",0.3048592,0.017151213,1,0.32,0.34,0.34
"2754",0.5541978,0.032115574,1,0.12,0.33,0.55
"2755",0.4922332,0.023306377,1,0.23,0.31,0.46
"2756",0.4034468,0.020648435,1,0.26,0.31,0.43
"2757",0.5293285,0.02601418,1,0.2,0.23,0.57
"2758",0.5397849,0.032883646,1,0.16,0.32,0.52
"2759",0.5085385,0.002815915,1,0.5,0.02,0.48
"2760",0.5729789,0.013451387,1,0.28,0.15,0.57
"2761",0.4217001,0.0224609557,1,0.25,0.32,0.43
"2762",0.455057,0.0187525898,1,0.27,0.23,0.5
"2763",0.4881675,0.0218206013,1,0.18,0.31,0.51
"2764",0.5236705,0.0056290911,1,0.3,0.09,0.61
"2765",0.5340858,0.0008370166,1,0.51,0,0.49
"2766",0.5010206,0.0060285002,1,0.46,0.09,0.45
"2767",0.6156464,0.0021872998,1,0.34,0.06,0.6
"2768",0.2917278,0.0118782094,1,0.41,0.26,0.33
"2769",0.3116959,0.0120112537,1,0.42,0.22,0.36
"2770",0.2285171,0.0079386353,1,0.58,0.16,0.26
"2771",0.2803999,0.011343998,1,0.48,0.2,0.32
"2772",0.4493682,0.036166841,1,0.13,0.36,0.51
"2773",0.4171283,0.019352594,1,0.32,0.25,0.43
"2774",0.3970467,0.007112234,1,0.55,0.08,0.37
"2775",0.3809947,0.009670853,1,0.41,0.16,0.43
"2776",0.6232533,0.004770221,1,0.33,0.07,0.6
"2777",0.6372304,0.023217896,1,0.15,0.29,0.56
"2778",0.326024,0.012467348,1,0.45,0.26,0.29
"2779",0.4501595,0.011361213,1,0.31,0.18,0.51
"2780",0.5401044,0.007424621,1,0.32,0.1,0.58
"2781",0.3505548,0.0075451259,1,0.53,0.15,0.32
"2782",0.4915064,0.0258038598,1,0.16,0.37,0.47
"2783",0.4682101,0.0246169867,1,0.23,0.36,0.41
"2784",0.3748847,0.0009040872,1,0.59,0.02,0.39
"2785",0.5364981,0.0225587953,1,0.23,0.24,0.53
"2786",0.4346063,0.0201669338,1,0.2,0.3,0.5
"2787",0.4421747,0.0240391588,1,0.19,0.34,0.47
"2788",0.3898435,0.0025694529,1,0.51,0.07,0.42
"2789",0.5887235,0.0194482538,1,0.21,0.17,0.62
"2790",0.5104028,0.0111768208,1,0.3,0.16,0.54
"2791",0.3575468,0.013162828,1,0.39,0.25,0.36
"2792",0.5007059,0.002177279,1,0.51,0.02,0.47
"2793",0.3364488,0.01205633,1,0.35,0.21,0.44
"2794",0.4698007,0.025702734,1,0.21,0.3,0.49
"2795",0.5320586,0.013233021,1,0.36,0.2,0.44
"2796",0.4894989,0.02379891,1,0.2,0.31,0.49
"2797",0.4134651,0.03195594,1,0.2,0.41,0.39
"2798",0.4965393,0.00317254,1,0.46,0.04,0.5
"2799",0.3585924,0.005619435,1,0.48,0.17,0.35
"2800",0.6464073,0.010389202,1,0.3,0.11,0.59
"2801",0.4909131,0.004020575,1,0.38,0.09,0.53
"2802",0.5117239,0.021842678,1,0.23,0.33,0.44
"2803",0.5202239,0.012136711,1,0.33,0.25,0.42
"2804",0.2862507,0.016704721,1,0.36,0.33,0.31
"2805",0.4784999,0.002306029,1,0.46,0.05,0.49
"2806",0.4755476,0.021557853,1,0.25,0.29,0.46
"2807",0.550349,0.011670209,1,0.28,0.17,0.55
"2808",0.2092589,0.007397529,1,0.58,0.21,0.21
"2809",0.4412177,0.023177422,1,0.19,0.36,0.45
"2810",0.4291863,0.011308647,1,0.43,0.2,0.37
"2811",0.2828191,0.022471154,1,0.27,0.38,0.35
"2812",0.3226677,0.021931848,1,0.31,0.39,0.3
"2813",0.3998895,0.006800973,1,0.53,0.11,0.36
"2814",0.5581392,0.010259507,1,0.33,0.13,0.54
"2815",0.3332776,0.012110323,1,0.41,0.24,0.35
"2816",0.5428095,0.017573895,1,0.21,0.2,0.59
"2817",0.5742682,0.004522601,1,0.37,0.04,0.59
"2818",0.4399167,0.026259235,1,0.23,0.32,0.45
"2819",0.5425004,0.026541251,1,0.2,0.25,0.55
"2820",0.3524952,0.004026054,1,0.55,0.07,0.38
"2821",0.7469369,0.019040294,1,0.14,0.17,0.69
"2822",0.5438318,0.015230153,1,0.23,0.17,0.6
"2823",0.6042693,0.00361922,1,0.33,0.08,0.59
"2824",0.7443855,0.009654101,1,0.2,0.09,0.71
"2825",0.2432389,0.013114288,1,0.49,0.3,0.21
"2826",0.3428267,0.030235815,1,0.16,0.47,0.37
"2827",0.5427759,0.013696512,1,0.22,0.17,0.61
"2828",0.2586839,0.011998905,1,0.55,0.18,0.27
"2829",0.7251967,0.002393617,1,0.28,0.03,0.69
"2830",0.5718915,0.018020103,1,0.22,0.28,0.5
"2831",0.4880254,0.026313802,1,0.17,0.32,0.51
"2832",0.2716885,0.005879986,1,0.64,0.12,0.24
"2833",0.5589281,0.02429967,1,0.14,0.28,0.58
"2834",0.4973228,0.002415135,1,0.47,0.09,0.44
"2835",0.5017418,0.004091571,1,0.47,0.04,0.49
"2836",0.3966256,0.023426231,1,0.21,0.32,0.47
"2837",0.5208054,0.018528074,1,0.2,0.26,0.54
"2838",0.3375058,0.017156022,1,0.32,0.26,0.42
"2839",0.5465526,0.003727037,1,0.35,0.06,0.59
"2840",0.2766364,0.015413446,1,0.42,0.27,0.31
"2841",0.2787615,0.015984263,1,0.37,0.35,0.28
"2842",0.6377133,0.040000737,1,0.05,0.31,0.64
"2843",0.5140455,0.006242941,1,0.39,0.12,0.49
"2844",0.5092016,0.040004029,1,0.07,0.39,0.54
"2845",0.5933567,0.025744282,1,0.11,0.38,0.51
"2846",0.5418373,0.019026762,1,0.1,0.28,0.62
"2847",0.5699385,0.013158089,1,0.3,0.19,0.51
"2848",0.4187052,0.023486442,1,0.22,0.38,0.4
"2849",0.4710136,0.014477755,1,0.36,0.27,0.37
"2850",0.5125082,0.030228631,1,0.14,0.29,0.57
"2851",0.3857245,0.038707955,1,0.14,0.39,0.47
"2852",0.5391645,0.015854622,1,0.24,0.26,0.5
"2853",0.4231764,0.016795489,1,0.33,0.32,0.35
"2854",0.4076292,0.005758191,1,0.58,0.08,0.34
"2855",0.5204517,0.021506117,1,0.18,0.31,0.51
"2856",0.414152,0.027464175,1,0.2,0.35,0.45
"2857",0.5478792,0.021771912,1,0.17,0.2,0.63
"2858",0.6701111,0.013434023,1,0.21,0.15,0.64
"2859",0.5039658,0.036175953,1,0.09,0.4,0.51
"2860",0.3949777,0.002173019,1,0.56,0.09,0.35
"2861",0.3344885,0.009263085,1,0.49,0.18,0.33
"2862",0.5391613,0.01372449,1,0.25,0.19,0.56
"2863",0.5304997,0.01859265,1,0.26,0.23,0.51
"2864",0.5978347,0.01092074,1,0.29,0.14,0.57
"2865",0.4955473,0.03848711,1,0.13,0.33,0.54
"2866",0.2515863,0.01054812,1,0.5,0.25,0.25
"2867",0.5072673,0.0008279616,1,0.53,0,0.47
"2868",0.4545467,2.881954e-05,1,0.54,0,0.46
"2869",0.5519164,0.01704301,1,0.2,0.21,0.59
"2870",0.3988912,0.009346418,1,0.39,0.19,0.42
"2871",0.4282121,0.00493647,1,0.52,0.08,0.4
"2872",0.4840641,0.01951323,1,0.19,0.25,0.56
"2873",0.3884814,0.02402983,1,0.17,0.41,0.42
"2874",0.5384657,0.04640873,1,0.05,0.33,0.62
"2875",0.5776615,0.02480782,1,0.13,0.25,0.62
"2876",0.6187144,0.0213649,1,0.17,0.26,0.57
"2877",0.5888495,0.0448532,1,0.07,0.37,0.56
"2878",0.6557859,0.01662829,1,0.17,0.19,0.64
"2879",0.2405846,0.01540132,1,0.42,0.3,0.28
"2880",0.6884725,0.0440604,1,0.13,0.31,0.56
"2881",0.3323517,0.051653635,1,0.04,0.54,0.42
"2882",0.5303404,0.004016101,1,0.52,0.06,0.42
"2883",0.4695288,0.006622546,1,0.39,0.16,0.45
"2884",0.4079059,0.053001962,1,0.03,0.56,0.41
"2885",0.1238165,0.196854033,1,0,0.55,0.45
"2886",0.4148237,0.11561311,1,0,0.54,0.46
"2887",0.4453767,0.093004467,1,0.01,0.58,0.41
"2888",0.2268164,0.158062888,1,0,0.58,0.42
"2889",0.4881074,0.058615406,1,0.05,0.49,0.46
"2890",0.422148,0.031853296,1,0.14,0.45,0.41
"2891",0.5593902,0.0084943,1,0.32,0.13,0.55
"2892",0.5787727,0.008828267,1,0.33,0.12,0.55
"2893",0.3302519,0.015388522,1,0.33,0.28,0.39
"2894",0.6006637,0.006172389,1,0.36,0.12,0.52
"2895",0.364406,0.003116897,1,0.51,0.07,0.42
"2896",0.5697787,0.013601998,1,0.24,0.16,0.6
"2897",0.4651832,0.001697262,1,0.44,0.06,0.5
"2898",0.4045192,0.004668358,1,0.49,0.1,0.41
"2899",0.2210082,0.004949912,1,0.63,0.11,0.26
"2900",0.2075265,0.013798411,1,0.46,0.2,0.34
"2901",0.4053083,0.019256545,1,0.27,0.32,0.41
"2902",0.3336584,0.006093653,1,0.56,0.08,0.36
"2903",0.403288,0.014830656,1,0.39,0.22,0.39
"2904",0.4918491,0.009084911,1,0.34,0.11,0.55
"2905",0.3332442,0.007361765,1,0.52,0.13,0.35
"2906",0.4656081,0.006745191,1,0.35,0.12,0.53
"2907",0.4387529,0.009556701,1,0.33,0.15,0.52
"2908",0.4760427,0.00657759,1,0.42,0.18,0.4
"2909",0.3999989,0.010525846,1,0.37,0.15,0.48
"2910",0.4853302,0.007117059,1,0.38,0.11,0.51
"2911",0.6109172,0.009962294,1,0.32,0.17,0.51
"2912",0.5511738,0.011106745,1,0.36,0.1,0.54
"2913",0.6294379,0.04558158,1,0.06,0.35,0.59
"2914",0.4036124,0.001717094,1,0.62,0.04,0.34
"2915",0.4063704,0.024978093,1,0.23,0.33,0.44
"2916",0.4540669,0.025276476,1,0.2,0.33,0.47
"2917",0.262491,0.004073881,1,0.66,0.11,0.23
"2918",0.4099248,0.019291451,1,0.31,0.25,0.44
"2919",0.3578202,0.02614336,1,0.2,0.36,0.44
"2920",0.659035,0.017923183,1,0.13,0.25,0.62
"2921",0.532509,0.072432064,1,0.05,0.36,0.59
"2922",0.5155015,0.040352291,1,0.09,0.36,0.55
"2923",0.2424207,0.010052992,1,0.58,0.18,0.24
"2924",0.4517532,0.001428716,1,0.54,0.05,0.41
"2925",0.3163968,0.011396173,1,0.42,0.26,0.32
"2926",0.6009866,0.012976559,1,0.26,0.18,0.56
"2927",0.5955009,0.022482218,1,0.16,0.24,0.6
"2928",0.3663357,0.008627528,1,0.4,0.17,0.43
"2929",0.6675074,0.031777642,1,0.1,0.25,0.65
"2930",0.5765947,0.063299947,1,0.05,0.35,0.6
"2931",0.1770304,0.007671712,1,0.59,0.2,0.21
"2932",0.2932293,0.007515248,1,0.53,0.16,0.31
"2933",0.5069598,0.0255607,1,0.22,0.34,0.44
"2934",0.6429685,0.016310392,1,0.15,0.18,0.67
"2935",0.5805222,0.017210554,1,0.18,0.19,0.63
"2936",0.5300455,0.030703704,1,0.1,0.34,0.56
"2937",0.564294,0.00129884,1,0.38,0.02,0.6
"2938",0.6572462,0.009549696,1,0.23,0.08,0.69
"2939",0.7426534,0.00179016,1,0.28,0.02,0.7
"2940",0.5824592,0.02405294,1,0.13,0.31,0.56
"2941",0.3361419,0.016148389,1,0.38,0.3,0.32
"2942",0.2960749,0.005816814,1,0.59,0.08,0.33
"2943",0.4769874,0.016229937,1,0.18,0.3,0.52
"2944",0.6470371,0.005513851,1,0.29,0.1,0.61
"2945",0.4840623,0.011510052,1,0.34,0.2,0.46
"2946",0.5062718,0.026019251,1,0.28,0.23,0.49
"2947",0.534316,0.016531507,1,0.22,0.27,0.51
"2948",0.4424094,0.013964296,1,0.3,0.28,0.42
"2949",0.5691665,0.01786907,1,0.21,0.22,0.57
"2950",0.5478493,0.022425573,1,0.15,0.28,0.57
"2951",0.5008589,0.0001428446,1,0.49,0,0.51
"2952",0.4779182,0.0080659678,1,0.41,0.14,0.45
"2953",0.2683099,0.0069207544,1,0.61,0.13,0.26
"2954",0.6221157,0.0203928179,1,0.16,0.22,0.62
"2955",0.4326423,0.0289457506,1,0.19,0.37,0.44
"2956",0.3439808,0.0078813485,1,0.54,0.21,0.25
"2957",0.5346947,0.0133720548,1,0.31,0.16,0.53
"2958",0.5386015,0.0290974295,1,0.18,0.29,0.53
"2959",0.3218823,0.0065545377,1,0.54,0.15,0.31
"2960",0.5557441,0.0148975491,1,0.25,0.25,0.5
"2961",0.263329,0.012126141,1,0.51,0.23,0.26
"2962",0.4991617,0.021487338,1,0.2,0.28,0.52
"2963",0.4499313,0.020446861,1,0.25,0.25,0.5
"2964",0.5409309,0.041380256,1,0.08,0.38,0.54
"2965",0.1882696,0.007726779,1,0.6,0.21,0.19
"2966",0.6218828,0.043410098,1,0.07,0.35,0.58
"2967",0.4812458,0.004235889,1,0.42,0.08,0.5
"2968",0.2351418,0.010649551,1,0.58,0.21,0.21
"2969",0.2101655,0.009976561,1,0.53,0.23,0.24
"2970",0.5166564,0.031398732,1,0.15,0.3,0.55
"2971",0.3826691,0.002321976,1,0.59,0.06,0.35
"2972",0.5324326,0.041671567,1,0.1,0.41,0.49
"2973",0.299508,0.005083778,1,0.65,0.1,0.25
"2974",0.62154,0.014754404,1,0.29,0.18,0.53
"2975",0.718823,0.010645442,1,0.19,0.07,0.74
"2976",0.4167462,0.021058861,1,0.19,0.41,0.4
"2977",0.4338913,0.038459524,1,0.09,0.45,0.46
"2978",0.6185894,0.025601403,1,0.17,0.24,0.59
"2979",0.2234534,0.020963983,1,0.32,0.44,0.24
"2980",0.3429141,0.001811035,1,0.6,0.05,0.35
"2981",0.5977201,0.010363052,1,0.31,0.08,0.61
"2982",0.3581816,0.006851417,1,0.51,0.15,0.34
"2983",0.5128585,0.0238752,1,0.17,0.23,0.6
"2984",0.4628312,0.020386212,1,0.25,0.33,0.42
"2985",0.3478175,0.004196692,1,0.57,0.09,0.34
"2986",0.5919894,0.027669231,1,0.09,0.31,0.6
"2987",0.4796238,0.003582796,1,0.53,0.03,0.44
"2988",0.4422181,0.015142149,1,0.36,0.22,0.42
"2989",0.5393003,0.008235086,1,0.37,0.07,0.56
"2990",0.5587977,0.030536062,1,0.14,0.29,0.57
"2991",0.3670723,0.01049197,1,0.43,0.2,0.37
"2992",0.5278215,0.00182487,1,0.43,0.03,0.54
"2993",0.3410971,0.001441282,1,0.58,0.05,0.37
"2994",0.4522237,0.009319774,1,0.5,0.09,0.41
"2995",0.4165402,0.00026563,1,0.57,0,0.43
"2996",0.4681845,0.028258606,1,0.22,0.38,0.4
"2997",0.3050365,0.014714678,1,0.32,0.3,0.38
"2998",0.4346892,0.01157821,1,0.35,0.2,0.45
"2999",0.5564487,0.034073615,1,0.16,0.3,0.54
"3000",0.3243125,0.014561163,1,0.37,0.29,0.34
