"","embryo","prop.aneu","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid"
"754",4,0.4364453,0.445119,0.005495999,1,0.45,0.14,0.41
"755",5,0.4140625,0.3324002,0.003957038,1,0.52,0.08,0.4
"756",6,0.3865234,0.2514006,0.011948413,1,0.46,0.21,0.33
"757",7,0.4711719,0.5018771,0.007021765,1,0.42,0.14,0.44
"758",8,0.5359766,0.4950965,0.012479084,1,0.31,0.21,0.48
"759",9,0.5315625,0.4426282,0.016876781,1,0.23,0.3,0.47
"760",10,0.5453906,0.4651214,0.021827994,1,0.24,0.29,0.47
"761",1,0.4774609,0.3848579,0.017238074,1,0.28,0.33,0.39
"762",2,0.3804297,0.3164451,0.015788595,1,0.37,0.34,0.29
"763",3,0.2628906,0.2117734,0.010578268,1,0.57,0.22,0.21
"764",4,0.4039844,0.4053159,0.001902024,1,0.59,0.01,0.4
"765",5,0.5128906,0.4527842,0.001053863,1,0.45,0.04,0.51
"766",6,0.5471094,0.3990653,0.025449375,1,0.21,0.36,0.43
"767",7,0.4720313,0.320463,0.025668716,1,0.24,0.42,0.34
"768",8,0.4204688,0.3964354,0.009963232,1,0.41,0.22,0.37
"769",9,0.4564453,0.3804759,0.003981923,1,0.46,0.1,0.44
"770",10,0.5154297,0.3096685,0.026414558,1,0.26,0.33,0.41
"771",1,0.494375,0.4222392,0.024779889,1,0.22,0.4,0.38
"772",2,0.2867188,0.2408695,0.008595144,1,0.54,0.22,0.24
"773",3,0.5925391,0.6214584,0.023996986,1,0.2,0.27,0.53
"774",4,0.6730078,0.6535446,0.03696147,1,0.09,0.33,0.58
"775",5,0.6235937,0.4933179,0.012545516,1,0.26,0.17,0.57
"776",6,0.6913672,0.6531941,0.034219953,1,0.09,0.3,0.61
"777",7,0.4654687,0.3882885,0.019982852,1,0.33,0.28,0.39
"778",8,0.4357422,0.3284257,0.020982614,1,0.31,0.35,0.34
"779",9,0.5427734,0.5464092,0.006078091,1,0.39,0.1,0.51
"780",10,0.3940234,0.3764203,0.002569405,1,0.54,0.08,0.38
"781",1,0.3439844,0.3079389,0.003742653,1,0.59,0.08,0.33
"782",2,0.6009375,0.6180046,0.006061102,1,0.31,0.11,0.58
"783",3,0.4176953,0.3646318,0.011293439,1,0.36,0.29,0.35
"784",4,0.4218359,0.3173316,0.02135369,1,0.29,0.38,0.33
"785",5,0.5314453,0.4371801,0.017055516,1,0.26,0.28,0.46
"786",6,0.3932813,0.2656907,0.018294935,1,0.31,0.4,0.29
"787",7,0.5531641,0.4319985,0.026334679,1,0.2,0.34,0.46
"788",8,0.3674219,0.3949331,0.018969678,1,0.36,0.36,0.28
"789",9,0.4684766,0.4132961,0.011977237,1,0.38,0.21,0.41
"790",10,0.4226953,0.4606134,0.0130555,1,0.42,0.21,0.37
"791",1,0.3733203,0.3306991,0.0123344,1,0.48,0.21,0.31
"792",2,0.4235937,0.4063846,0.01244491,1,0.43,0.21,0.36
"793",3,0.4371094,0.3618115,0.01050427,1,0.43,0.18,0.39
"794",4,0.6216406,0.5343666,0.0264438,1,0.18,0.27,0.55
"795",5,0.4872266,0.4234087,0.01574153,1,0.34,0.25,0.41
"796",6,0.5182813,0.5024644,0.00277858,1,0.44,0.05,0.51
"797",7,0.5603125,0.4869753,0.01690713,1,0.23,0.28,0.49
"798",8,0.3874219,0.3837296,0.00909927,1,0.42,0.24,0.34
"799",9,0.5330469,0.5007602,0.02224232,1,0.22,0.33,0.45
"800",10,0.4907422,0.4650599,0.02162132,1,0.27,0.33,0.4
"801",1,0.4574609,0.4129822,0.0130997645,1,0.38,0.23,0.39
"802",2,0.4216016,0.4336163,0.0056456088,1,0.46,0.14,0.4
"803",3,0.3742578,0.370795,0.0043983143,1,0.56,0.09,0.35
"804",4,0.5332813,0.5174199,0.0075820277,1,0.41,0.08,0.51
"805",5,0.6306641,0.6368879,0.0053730896,1,0.31,0.07,0.62
"806",6,0.6776562,0.5909399,0.0127686078,1,0.22,0.14,0.64
"807",7,0.5690625,0.4792652,0.012480068,1,0.31,0.16,0.53
"808",8,0.6006641,0.5713297,0.0088135256,1,0.29,0.14,0.57
"809",9,0.3711328,0.4896185,0.0003766883,1,0.62,0.01,0.37
"810",10,0.6107813,0.350392,0.0430281265,1,0.15,0.38,0.47
"811",1,0.4419922,0.3131081,0.015381586,1,0.38,0.24,0.38
"812",2,0.3315234,0.3321137,0.007343493,1,0.53,0.18,0.29
"813",3,0.5435156,0.5429077,0.001481832,1,0.44,0.02,0.54
"814",4,0.5191406,0.5305413,0.002812723,1,0.43,0.06,0.51
"815",5,0.6117969,0.5327684,0.011842311,1,0.29,0.15,0.56
"816",6,0.5142969,0.4046013,0.025356184,1,0.23,0.34,0.43
"817",7,0.4686719,0.3389973,0.02205133,1,0.29,0.35,0.36
"818",8,0.5105078,0.4378789,0.013895503,1,0.27,0.28,0.45
"819",9,0.5904687,0.5174179,0.003361458,1,0.36,0.06,0.58
"820",10,0.3557812,0.2585435,0.010446131,1,0.47,0.23,0.3
"821",1,0.4524609,0.4095307,0.01126033,1,0.43,0.16,0.41
"822",2,0.6377344,0.502309,0.03528221,1,0.13,0.33,0.54
"823",3,0.5428516,0.5107176,0.01997149,1,0.27,0.26,0.47
"824",4,0.4730469,0.3877542,0.01516045,1,0.33,0.27,0.4
"825",5,0.4948438,0.3993962,0.0142293,1,0.3,0.27,0.43
"826",6,0.3484375,0.2706378,0.01433395,1,0.45,0.28,0.27
"827",7,0.3604688,0.3447649,0.0047016,1,0.54,0.12,0.34
"828",8,0.5812891,0.5010871,0.01312948,1,0.26,0.21,0.53
"829",9,0.476875,0.3143928,0.02241285,1,0.29,0.33,0.38
"830",10,0.6422656,0.5254633,0.02883087,1,0.14,0.32,0.54
"831",1,0.5958984,0.6579079,0.004977904,1,0.36,0.06,0.58
"832",2,0.5280078,0.4785154,0.013052898,1,0.34,0.18,0.48
"833",3,0.5392578,0.5206313,0.006097001,1,0.38,0.11,0.51
"834",4,0.5924609,0.549564,0.021736506,1,0.21,0.27,0.52
"835",5,0.5336719,0.4814284,0.004994941,1,0.39,0.1,0.51
"836",6,0.4901953,0.3604573,0.023821273,1,0.25,0.36,0.39
"837",7,0.4766797,0.3631886,0.005060914,1,0.44,0.1,0.46
"838",8,0.4684766,0.3808533,0.009285016,1,0.39,0.18,0.43
"839",9,0.3433594,0.2438031,0.01285014,1,0.45,0.29,0.26
"840",10,0.5665234,0.46809,0.02131522,1,0.27,0.25,0.48
"841",1,0.7357813,0.6705266,0.038029319,1,0.05,0.3,0.65
"842",2,0.3323437,0.2224773,0.007885486,1,0.54,0.18,0.28
"843",3,0.5228125,0.4020802,0.02698622,1,0.22,0.36,0.42
"844",4,0.2544141,0.249559,0.004001196,1,0.66,0.11,0.23
"845",5,0.5950391,0.4723543,0.036748628,1,0.11,0.43,0.46
"846",6,0.4535938,0.3896653,0.012113668,1,0.33,0.28,0.39
"847",7,0.6423437,0.5771672,0.025652164,1,0.13,0.32,0.55
"848",8,0.5560938,0.6371155,0.006143326,1,0.37,0.1,0.53
"849",9,0.6385937,0.644737,0.015362633,1,0.2,0.2,0.6
"850",10,0.733125,0.6649953,0.045600339,1,0.05,0.35,0.6
"851",1,0.5942578,0.5054719,0.0283629987,1,0.12,0.38,0.5
"852",2,0.6941406,0.6136865,0.0434409298,1,0.08,0.35,0.57
"853",3,0.5338281,0.5788124,0.0060230838,1,0.33,0.16,0.51
"854",4,0.4648828,0.3885905,0.0078111691,1,0.44,0.12,0.44
"855",5,0.3825,0.4803462,0.0031052383,1,0.53,0.11,0.36
"856",6,0.2848438,0.2506282,0.0077897573,1,0.57,0.19,0.24
"857",7,0.4516797,0.3953304,0.0005286625,1,0.54,0.01,0.45
"858",8,0.585,0.4003496,0.0262506811,1,0.2,0.32,0.48
"859",9,0.5663281,0.4237381,0.0195038733,1,0.23,0.29,0.48
"860",10,0.3350391,0.3054584,0.0103327215,1,0.51,0.22,0.27
"861",1,0.6002344,0.5784469,0.008679134,1,0.31,0.12,0.57
"862",2,0.5655469,0.5823879,0.008258348,1,0.31,0.15,0.54
"863",3,0.4280469,0.302124,0.018499963,1,0.38,0.28,0.34
"864",4,0.3187891,0.2917275,0.008700719,1,0.47,0.28,0.25
"865",5,0.2755469,0.1917631,0.008630635,1,0.53,0.24,0.23
"866",6,0.6745313,0.5692425,0.017558763,1,0.19,0.18,0.63
"867",7,0.2929297,0.3229773,0.004707822,1,0.56,0.19,0.25
"868",8,0.6758984,0.5994265,0.035846247,1,0.1,0.31,0.59
"869",9,0.6799609,0.6590979,0.02278664,1,0.19,0.18,0.63
"870",10,0.4863672,0.5022167,0.006832132,1,0.44,0.1,0.46
"871",1,0.6856641,0.6896551,0.021358183,1,0.18,0.19,0.63
"872",2,0.6594922,0.5547432,0.028743973,1,0.14,0.27,0.59
"873",3,0.5864844,0.4340521,0.024874436,1,0.14,0.38,0.48
"874",4,0.5945312,0.5145091,0.0295069,1,0.18,0.31,0.51
"875",5,0.7226172,0.6768713,0.0260724,1,0.12,0.23,0.65
"876",6,0.4651562,0.5071049,0.011483654,1,0.39,0.19,0.42
"877",7,0.4067578,0.4069179,0.004952369,1,0.52,0.1,0.38
"878",8,0.5024219,0.4903281,0.009461703,1,0.33,0.22,0.45
"879",9,0.7081641,0.6314563,0.020691072,1,0.15,0.19,0.66
"880",10,0.5251172,0.3802378,0.029463465,1,0.18,0.41,0.41
"881",1,0.4227734,0.3383016,0.016682636,1,0.31,0.35,0.34
"882",2,0.5586328,0.4877847,0.013316659,1,0.31,0.19,0.5
"883",3,0.4622266,0.3610733,0.009445657,1,0.42,0.16,0.42
"884",4,0.2616016,0.1587989,0.005424845,1,0.62,0.16,0.22
"885",5,0.2813281,0.3164893,0.00147057,1,0.69,0.04,0.27
"886",6,0.3852344,0.3042393,0.010766278,1,0.46,0.2,0.34
"887",7,0.6671484,0.6483474,0.015339956,1,0.25,0.13,0.62
"888",8,0.6299219,0.5082734,0.033568722,1,0.13,0.36,0.51
"889",9,0.3961328,0.3142916,0.014583633,1,0.37,0.31,0.32
"890",10,0.4448828,0.4462681,0.005063834,1,0.5,0.08,0.42
"891",1,0.5354297,0.5947238,0.016217026,1,0.26,0.29,0.45
"892",2,0.6792187,0.32896871,0.067222395,1,0.03,0.53,0.44
"893",3,0.713125,0.37406897,0.091870338,1,0,0.58,0.42
"894",4,0.4844141,0.4295342,0.013719117,1,0.34,0.25,0.41
"895",5,0.6066797,0.45886297,0.056337676,1,0.04,0.55,0.41
"896",6,0.45625,0.39755579,0.003083012,1,0.51,0.05,0.44
"897",7,0.7942969,0.03180002,0.172994249,1,0.01,0.58,0.41
"898",8,0.4608203,0.45325223,0.003518932,1,0.48,0.08,0.44
"899",9,0.8158203,0.35084513,0.149948062,1,0.01,0.56,0.43
"900",10,0.5485156,0.33530453,0.034315082,1,0.1,0.49,0.41
"901",1,0.3923828,0.326945,0.001125424,1,0.58,0.03,0.39
"902",2,0.3620703,0.3003386,0.015122892,1,0.42,0.31,0.27
"903",3,0.6439063,0.6505651,0.001769103,1,0.36,0,0.64
"904",4,0.5177734,0.4820802,0.0112169,1,0.32,0.21,0.47
"905",5,0.4291406,0.4276039,0.019428767,1,0.32,0.34,0.34
"906",6,0.2873047,0.2961233,0.006297634,1,0.58,0.16,0.26
"907",7,0.5570312,0.5502025,0.009233132,1,0.34,0.15,0.51
"908",8,0.6470312,0.6285366,0.026676288,1,0.18,0.23,0.59
"909",9,0.5619531,0.5905181,0.003191259,1,0.41,0.04,0.55
"910",10,0.5552344,0.5350752,0.020357318,1,0.23,0.28,0.49
"911",1,0.4347656,0.4416516,0.007566347,1,0.41,0.2,0.39
"912",2,0.6139453,0.5203189,0.030415294,1,0.15,0.33,0.52
"913",3,0.3713281,0.2986439,0.002978369,1,0.57,0.07,0.36
"914",4,0.6462109,0.5397823,0.011357333,1,0.23,0.16,0.61
"915",5,0.2858594,0.2763469,0.007949414,1,0.57,0.2,0.23
"916",6,0.4785156,0.3698982,0.012495831,1,0.36,0.22,0.42
"917",7,0.4501562,0.2885774,0.018156324,1,0.33,0.29,0.38
"918",8,0.359375,0.3113532,0.01651075,1,0.35,0.37,0.28
"919",9,0.4969922,0.375074,0.012919913,1,0.39,0.16,0.45
"920",10,0.4083984,0.3171638,0.017723735,1,0.31,0.37,0.32
"921",1,0.5038281,0.4055317,0.024777573,1,0.26,0.33,0.41
"922",2,0.4774609,0.3330255,0.023622089,1,0.26,0.35,0.39
"923",3,0.3159766,0.2295961,0.010358325,1,0.49,0.25,0.26
"924",4,0.593125,0.5549033,0.013961706,1,0.29,0.18,0.53
"925",5,0.5889453,0.4809977,0.026127992,1,0.11,0.39,0.5
"926",6,0.3505859,0.2856504,0.018552279,1,0.3,0.46,0.24
"927",7,0.4778906,0.4528173,0.003657101,1,0.42,0.12,0.46
"928",8,0.5786328,0.5570148,0.020710181,1,0.22,0.27,0.51
"929",9,0.5143359,0.3635383,0.020355958,1,0.26,0.3,0.44
"930",10,0.6639063,0.6994323,0.020232224,1,0.17,0.23,0.6
"931",1,0.3348047,0.2086633,0.0150476403,1,0.48,0.25,0.27
"932",2,0.530625,0.4215676,0.0077097372,1,0.35,0.15,0.5
"933",3,0.51125,0.3156876,0.0254638244,1,0.23,0.37,0.4
"934",4,0.6392578,0.4792536,0.0283497768,1,0.15,0.28,0.57
"935",5,0.4602344,0.4103361,0.0003271012,1,0.54,0,0.46
"936",6,0.5273047,0.5122626,0.0044046657,1,0.4,0.09,0.51
"937",7,0.6741797,0.5450615,0.0420556029,1,0.13,0.31,0.56
"938",8,0.385,0.3101176,0.0114119346,1,0.4,0.28,0.32
"939",9,0.4510547,0.3018749,0.0181373947,1,0.29,0.36,0.35
"940",10,0.6486719,0.5405113,0.0366843392,1,0.12,0.33,0.55
"941",1,0.3657422,0.3575138,0.017719068,1,0.37,0.37,0.26
"942",2,0.5671484,0.5260879,0.005744138,1,0.34,0.12,0.54
"943",3,0.3766797,0.3520586,0.011738057,1,0.4,0.29,0.31
"944",4,0.6442187,0.6504682,0.013060652,1,0.22,0.17,0.61
"945",5,0.3630859,0.3193484,0.009974782,1,0.45,0.24,0.31
"946",6,0.4712891,0.4472693,0.006969268,1,0.48,0.07,0.45
"947",7,0.6528516,0.6118353,0.011554198,1,0.2,0.19,0.61
"948",8,0.4639453,0.4318518,0.023953761,1,0.22,0.42,0.36
"949",9,0.5720312,0.4474369,0.024399009,1,0.2,0.32,0.48
"950",10,0.3651172,0.2477805,0.019231777,1,0.37,0.37,0.26
"951",1,0.4349219,0.3533387,0.024379752,1,0.33,0.35,0.32
"952",2,0.5231641,0.451626,0.010186805,1,0.39,0.12,0.49
"953",3,0.7392969,0.5846733,0.045162195,1,0.07,0.34,0.59
"954",4,0.7131641,0.593177,0.05283522,1,0.08,0.34,0.58
"955",5,0.4507422,0.4432015,0.004845287,1,0.51,0.06,0.43
"956",6,0.5111328,0.532243,0.008119255,1,0.37,0.15,0.48
"957",7,0.5486328,0.4957503,0.020849792,1,0.27,0.26,0.47
"958",8,0.6523047,0.6395764,0.013055637,1,0.24,0.14,0.62
"959",9,0.5135937,0.3791679,0.01536934,1,0.32,0.23,0.45
"960",10,0.4711328,0.4566566,0.011767327,1,0.39,0.19,0.42
"961",1,0.4436328,0.3615557,0.024196215,1,0.31,0.36,0.33
"962",2,0.3500781,0.3411492,0.005392697,1,0.58,0.1,0.32
"963",3,0.6863672,0.5725344,0.018586738,1,0.19,0.18,0.63
"964",4,0.7082812,0.6926465,0.016847081,1,0.19,0.16,0.65
"965",5,0.4318359,0.3738958,0.02345501,1,0.26,0.41,0.33
"966",6,0.5161328,0.4486141,0.003502149,1,0.44,0.06,0.5
"967",7,0.5188672,0.5842671,0.017502536,1,0.32,0.24,0.44
"968",8,0.4684375,0.441122,0.011359171,1,0.35,0.24,0.41
"969",9,0.4426953,0.3331898,0.024518927,1,0.24,0.45,0.31
"970",10,0.6551953,0.6899266,0.014385127,1,0.22,0.16,0.62
"971",1,0.3517188,0.3377577,0.0005920399,1,0.64,0.01,0.35
"972",2,0.5057031,0.4094939,0.0164434169,1,0.33,0.24,0.43
"973",3,0.6220703,0.4773641,0.0378890736,1,0.13,0.38,0.49
"974",4,0.4913281,0.5159588,0.00514197,1,0.47,0.06,0.47
"975",5,0.2959375,0.2370415,0.0049927407,1,0.6,0.13,0.27
"976",6,0.6269922,0.5074802,0.030942546,1,0.15,0.33,0.52
"977",7,0.68875,0.4906448,0.0403583266,1,0.09,0.35,0.56
"978",8,0.4585547,0.3870843,0.0118267122,1,0.38,0.22,0.4
"979",9,0.5738672,0.4221019,0.0126391537,1,0.3,0.17,0.53
"980",10,0.3161328,0.33784,0.0101591246,1,0.49,0.24,0.27
"981",1,0.4662109,0.5321906,0.00852814,1,0.42,0.14,0.44
"982",2,0.5114453,0.5134056,0.00451688,1,0.36,0.15,0.49
"983",3,0.5599609,0.4685798,0.011516689,1,0.29,0.19,0.52
"984",4,0.5859766,0.5063758,0.01597719,1,0.26,0.21,0.53
"985",5,0.5775,0.4955012,0.010234715,1,0.31,0.16,0.53
"986",6,0.521875,0.4763815,0.02538139,1,0.23,0.35,0.42
"987",7,0.4633984,0.3940209,0.006786034,1,0.33,0.25,0.42
"988",8,0.476875,0.3808534,0.010623453,1,0.41,0.17,0.42
"989",9,0.6087891,0.3966077,0.032873648,1,0.18,0.32,0.5
"990",10,0.4717578,0.4407566,0.002538073,1,0.48,0.06,0.46
"991",1,0.5773047,0.4789108,0.02050402,1,0.22,0.29,0.49
"992",2,0.569375,0.6312013,0.002649842,1,0.4,0.04,0.56
"993",3,0.6548437,0.6197969,0.02215455,1,0.17,0.23,0.6
"994",4,0.6864453,0.6587123,0.01441349,1,0.21,0.14,0.65
"995",5,0.5662891,0.5401776,0.01954769,1,0.26,0.23,0.51
"996",6,0.4856641,0.3659415,0.02504731,1,0.23,0.41,0.36
"997",7,0.2976563,0.2193135,0.00955602,1,0.49,0.27,0.24
"998",8,0.3471875,0.2595781,0.009037926,1,0.54,0.16,0.3
"999",9,0.6010937,0.5223733,0.006716895,1,0.32,0.1,0.58
"1000",10,0.5000781,0.5593586,6.319629e-05,1,0.5,0,0.5
