"","embryo","prop.aneu","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid"
"681",1,0.5392187,0.4078621,0.02297473,0.15438119,0.38,0.18,0.44
"682",2,0.5055859,0.3641944,0.02002059,0.10785134,0.38,0.18,0.44
"683",3,0.5060938,0.4156779,0.01943851,0.12592414,0.38,0.2,0.42
"684",4,0.5151953,0.5057943,0.02329409,0.02014975,0.39,0.18,0.43
"685",5,0.4929688,0.3581226,0.02177847,0.35492157,0.39,0.2,0.41
"686",6,0.5131641,0.4940697,0.02326563,0.15239302,0.39,0.18,0.43
"687",7,0.5085156,0.4501077,0.02401685,0.04962129,0.4,0.18,0.42
"688",8,0.5095703,0.4226639,0.02206134,0.098595,0.38,0.18,0.44
"689",9,0.4898047,0.3818856,0.02489845,0.15996183,0.4,0.19,0.41
"690",10,0.4889062,0.3987457,0.02002787,0.17489616,0.39,0.2,0.41
"691",1,0.5135937,0.4065888,0.02424539,0.066411453,0.4,0.18,0.42
"692",2,0.4883984,0.4633773,0.02350573,0.002984661,0.38,0.19,0.43
"693",3,0.5035937,0.4312389,0.02300333,0.042414582,0.38,0.2,0.42
"694",4,0.5155078,0.4346233,0.02248293,0.132851603,0.38,0.2,0.42
"695",5,0.4921094,0.42933,0.02359613,0.048378883,0.4,0.18,0.42
"696",6,0.5107031,0.3714356,0.02377693,0.259255184,0.39,0.19,0.42
"697",7,0.5233203,0.4121146,0.02167366,0.057321276,0.38,0.19,0.43
"698",8,0.5106641,0.4253247,0.01943821,0.307436216,0.39,0.19,0.42
"699",9,0.5255469,0.4457914,0.0235728,0.216915237,0.38,0.19,0.43
"700",10,0.4957422,0.413283,0.02011961,0.014605645,0.38,0.18,0.44
"701",1,0.5273047,0.4724471,0.02316415,0.205927573,0.38,0.19,0.43
"702",2,0.5070703,0.4229128,0.02387801,0.003660297,0.39,0.2,0.41
"703",3,0.4872266,0.4226772,0.02156202,0.201167223,0.39,0.19,0.42
"704",4,0.5351562,0.408646,0.02249586,0.231239927,0.39,0.17,0.44
"705",5,0.5362109,0.4040876,0.02395546,0.16684466,0.39,0.17,0.44
"706",6,0.5261328,0.4065881,0.0204834,0.20862269,0.4,0.18,0.42
"707",7,0.5098438,0.4465698,0.02026712,0.20555532,0.38,0.19,0.43
"708",8,0.4864453,0.4505527,0.0212978,0.043500042,0.39,0.2,0.41
"709",9,0.4811328,0.4020738,0.01910851,0.183012192,0.4,0.19,0.41
"710",10,0.4989844,0.4190423,0.02061126,0.298427961,0.39,0.18,0.43
"711",1,0.5299219,0.4123219,0.02239057,0.12616558,0.38,0.19,0.43
"712",2,0.5122266,0.3543368,0.02224003,0.21326293,0.39,0.19,0.42
"713",3,0.5188672,0.4052707,0.02443907,0.09033805,0.39,0.18,0.43
"714",4,0.5111719,0.3795218,0.02181461,0.03937038,0.38,0.18,0.44
"715",5,0.5032813,0.4276474,0.02191171,0.09003887,0.38,0.2,0.42
"716",6,0.5329297,0.3862773,0.02122464,0.07062815,0.38,0.19,0.43
"717",7,0.5141016,0.3629731,0.02162627,0.17819579,0.4,0.17,0.43
"718",8,0.4794531,0.3523591,0.0196945,0.1138956,0.4,0.18,0.42
"719",9,0.5298437,0.494417,0.02119624,0.06599228,0.38,0.19,0.43
"720",10,0.5207031,0.4021638,0.02009629,0.1542971,0.38,0.19,0.43
"721",1,0.5133203,0.4047117,0.02268142,0.21562114,0.38,0.18,0.44
"722",2,0.500625,0.4042262,0.02274928,0.15039327,0.38,0.19,0.43
"723",3,0.5223437,0.4049153,0.02365054,0.03939018,0.38,0.2,0.42
"724",4,0.5014844,0.4164906,0.01968438,0.21600571,0.38,0.18,0.44
"725",5,0.5075391,0.4608237,0.02303374,0.12363232,0.38,0.2,0.42
"726",6,0.5172656,0.4837867,0.02011199,0.05469617,0.38,0.19,0.43
"727",7,0.4946094,0.4158923,0.02289106,0.04955623,0.39,0.19,0.42
"728",8,0.5271875,0.4461022,0.02445091,0.12469873,0.4,0.18,0.42
"729",9,0.4996094,0.4020717,0.01953372,0.24899398,0.4,0.18,0.42
"730",10,0.519375,0.3664089,0.02103788,0.11227706,0.38,0.19,0.43
"731",1,0.5319922,0.3785426,0.02489786,0.07737525,0.38,0.19,0.43
"732",2,0.508125,0.4612761,0.02394183,0.05641428,0.38,0.2,0.42
"733",3,0.5230078,0.3920461,0.0225173,0.57501598,0.38,0.19,0.43
"734",4,0.4996484,0.3835247,0.02092575,0.01215483,0.38,0.19,0.43
"735",5,0.4951563,0.353318,0.02014164,0.47053104,0.39,0.19,0.42
"736",6,0.5031641,0.4569695,0.02162583,0.34331069,0.38,0.19,0.43
"737",7,0.4995312,0.4200043,0.02008153,0.0965708,0.4,0.18,0.42
"738",8,0.495,0.4761089,0.02044504,0.09880731,0.4,0.18,0.42
"739",9,0.50375,0.3707005,0.02032861,0.16479453,0.38,0.2,0.42
"740",10,0.5080469,0.4011201,0.02122781,0.18970421,0.38,0.18,0.44
"741",1,0.5151953,0.4500019,0.02041701,0.07089609,0.4,0.18,0.42
"742",2,0.4926563,0.4075795,0.02479769,0.08920321,0.4,0.19,0.41
"743",3,0.5216016,0.4763556,0.01943986,0.27349196,0.39,0.18,0.43
"744",4,0.5044141,0.3896417,0.01918166,0.18904647,0.39,0.18,0.43
"745",5,0.4984766,0.3858022,0.02399786,0.3233336,0.4,0.19,0.41
"746",6,0.5127734,0.4235715,0.01918958,0.25045233,0.38,0.18,0.44
"747",7,0.4877734,0.4513005,0.02235423,0.21018189,0.38,0.2,0.42
"748",8,0.5133594,0.4225183,0.02203755,0.03897363,0.38,0.18,0.44
"749",9,0.5016016,0.4939249,0.02157349,0.60298662,0.4,0.17,0.43
"750",10,0.5157422,0.3997436,0.02310888,0.14444562,0.38,0.2,0.42
"751",1,0.505625,0.4935891,0.02075279,0.29806943,0.39,0.19,0.42
"752",2,0.4905078,0.4198468,0.01973115,0.05359659,0.4,0.19,0.41
"753",3,0.5096094,0.481471,0.02142842,0.06247993,0.4,0.19,0.41
"754",4,0.5178516,0.4051829,0.02031758,0.13449175,0.38,0.19,0.43
"755",5,0.5126172,0.3718054,0.02157916,0.1697064,0.38,0.19,0.43
"756",6,0.5204688,0.3766658,0.02029951,0.0888698,0.38,0.18,0.44
"757",7,0.5174219,0.4389309,0.02390385,0.03713587,0.4,0.17,0.43
"758",8,0.4960547,0.4219343,0.02068392,0.08544146,0.4,0.19,0.41
"759",9,0.5302734,0.4537414,0.02294783,0.07671648,0.38,0.2,0.42
"760",10,0.5116797,0.4245158,0.02248101,0.23732382,0.4,0.19,0.41
"761",1,0.5246875,0.3619641,0.02041676,0.4399008,0.39,0.17,0.44
"762",2,0.4919141,0.395967,0.01927777,0.4962234,0.38,0.2,0.42
"763",3,0.5198438,0.3923214,0.02370703,0.1030394,0.38,0.2,0.42
"764",4,0.4895703,0.4379085,0.02224485,0.4223927,0.4,0.19,0.41
"765",5,0.4991797,0.3510206,0.0214879,0.4082456,0.38,0.2,0.42
"766",6,0.5019922,0.4333984,0.01962522,0.0339083,0.38,0.19,0.43
"767",7,0.4982813,0.3575834,0.01956323,0.4449789,0.38,0.2,0.42
"768",8,0.5179687,0.426161,0.02154087,0.3923088,0.38,0.19,0.43
"769",9,0.5319922,0.4062631,0.0199647,0.2434361,0.38,0.18,0.44
"770",10,0.5159766,0.3926794,0.02049693,0.2125832,0.39,0.18,0.43
"771",1,0.5166406,0.4370593,0.01944728,0.13767447,0.38,0.18,0.44
"772",2,0.5216797,0.3886983,0.02250609,0.26182307,0.38,0.19,0.43
"773",3,0.4930469,0.3571145,0.02098264,0.09999151,0.38,0.2,0.42
"774",4,0.5153906,0.4013596,0.02399639,0.07563754,0.38,0.19,0.43
"775",5,0.5036719,0.4593354,0.01994913,0.06881801,0.38,0.19,0.43
"776",6,0.5032813,0.4231441,0.02093045,0.06221111,0.4,0.18,0.42
"777",7,0.5160156,0.4030517,0.02183369,0.03079059,0.39,0.19,0.42
"778",8,0.5175,0.391539,0.02167432,0.08296536,0.39,0.19,0.42
"779",9,0.4911328,0.4451184,0.02098189,0.15035844,0.38,0.2,0.42
"780",10,0.5204688,0.3869118,0.02056574,0.23584027,0.38,0.18,0.44
"781",1,0.5142187,0.4719704,0.02099638,0.157614,0.4,0.17,0.43
"782",2,0.5053906,0.4237684,0.02493131,0.2815455,0.4,0.19,0.41
"783",3,0.5112109,0.4087269,0.02180894,0.1088404,0.37,0.19,0.44
"784",4,0.4817578,0.4083564,0.01973461,0.2302418,0.4,0.18,0.42
"785",5,0.5221484,0.4632364,0.0226596,0.4913459,0.38,0.18,0.44
"786",6,0.5104688,0.3924375,0.01993186,0.1092138,0.39,0.17,0.44
"787",7,0.5253516,0.4358289,0.02186287,0.0179334,0.39,0.18,0.43
"788",8,0.5205469,0.459865,0.01977149,0.3729597,0.39,0.17,0.44
"789",9,0.500625,0.4727859,0.02115614,0.3585083,0.39,0.18,0.43
"790",10,0.5205859,0.3989427,0.02343476,0.0928563,0.39,0.17,0.44
"791",1,0.5044922,0.4611868,0.01903718,0.21689136,0.39,0.18,0.43
"792",2,0.5395703,0.3659563,0.02276834,0.01982367,0.38,0.18,0.44
"793",3,0.5032422,0.4418776,0.01917417,0.3728484,0.39,0.19,0.42
"794",4,0.5111328,0.3938551,0.02181781,0.12602167,0.39,0.18,0.43
"795",5,0.5249609,0.498977,0.0204603,0.13550527,0.38,0.18,0.44
"796",6,0.4964844,0.4099316,0.01962034,0.10964523,0.4,0.18,0.42
"797",7,0.5182422,0.4181769,0.02112216,0.25642959,0.38,0.19,0.43
"798",8,0.5029297,0.3513996,0.02140545,0.05653397,0.4,0.19,0.41
"799",9,0.5125,0.4117527,0.01997836,0.12313578,0.38,0.2,0.42
"800",10,0.5102734,0.5020018,0.02117855,0.50220021,0.38,0.18,0.44
"801",1,0.5033594,0.3825933,0.02032897,0.1663737278,0.38,0.21,0.41
"802",2,0.5271875,0.4319429,0.01915846,0.0929291283,0.37,0.19,0.44
"803",3,0.5090234,0.4318487,0.02190412,0.0229780024,0.38,0.18,0.44
"804",4,0.5355859,0.4058103,0.02423975,0.1557651001,0.38,0.18,0.44
"805",5,0.4910937,0.4146138,0.02133995,0.2220387049,0.39,0.2,0.41
"806",6,0.5063672,0.4523469,0.0191898,0.1111440896,0.39,0.19,0.42
"807",7,0.524375,0.465173,0.02435741,0.0004141787,0.4,0.18,0.42
"808",8,0.5003516,0.4079712,0.01950161,0.4000248462,0.38,0.21,0.41
"809",9,0.4862109,0.4126499,0.02120968,0.617839389,0.38,0.21,0.41
"810",10,0.5007812,0.412201,0.0192222,0.3585625568,0.38,0.2,0.42
"811",1,0.5007812,0.3973635,0.01912509,0.16918002,0.38,0.19,0.43
"812",2,0.4922656,0.4086044,0.01928036,0.03245417,0.4,0.19,0.41
"813",3,0.5058203,0.4328882,0.023542,0.34130716,0.38,0.2,0.42
"814",4,0.5172656,0.3922516,0.02089218,0.11416476,0.39,0.18,0.43
"815",5,0.5158594,0.4134986,0.02219656,0.30924121,0.38,0.2,0.42
"816",6,0.5158203,0.4062919,0.02473804,0.0254443,0.41,0.17,0.42
"817",7,0.5058203,0.3991896,0.02364979,0.10795918,0.38,0.2,0.42
"818",8,0.5043359,0.4985783,0.0198224,0.23009571,0.38,0.2,0.42
"819",9,0.4848438,0.4368073,0.02068865,0.15326902,0.4,0.18,0.42
"820",10,0.5200391,0.3586706,0.01976266,0.07807537,0.39,0.18,0.43
"821",1,0.4939844,0.3709158,0.0209949,0.415558468,0.4,0.18,0.42
"822",2,0.4631641,0.3597911,0.02118567,0.006747029,0.4,0.18,0.42
"823",3,0.5017578,0.3510682,0.02266471,0.27811694,0.39,0.18,0.43
"824",4,0.4870703,0.5075323,0.01933639,0.377972838,0.4,0.18,0.42
"825",5,0.5146875,0.3826083,0.02260109,0.060262574,0.39,0.18,0.43
"826",6,0.501875,0.3935289,0.02101446,0.156408639,0.39,0.19,0.42
"827",7,0.4808984,0.4632655,0.01970566,0.265705457,0.39,0.19,0.42
"828",8,0.499375,0.4075158,0.02080407,0.252655837,0.39,0.18,0.43
"829",9,0.4743359,0.4190622,0.02322519,0.031680937,0.39,0.18,0.43
"830",10,0.5116016,0.4148769,0.02328509,0.145696052,0.38,0.2,0.42
"831",1,0.4985938,0.4219823,0.02032126,0.26079811,0.38,0.2,0.42
"832",2,0.5151953,0.4586093,0.02303525,0.02193316,0.4,0.17,0.43
"833",3,0.5083984,0.4710977,0.01913702,0.46305288,0.39,0.17,0.44
"834",4,0.4875781,0.486987,0.01900859,0.18554636,0.4,0.19,0.41
"835",5,0.5101953,0.4304331,0.02403334,0.08034665,0.4,0.19,0.41
"836",6,0.5199609,0.4034364,0.02184346,0.18993758,0.38,0.18,0.44
"837",7,0.5032813,0.3889168,0.02202807,0.39349606,0.39,0.2,0.41
"838",8,0.5152344,0.4907352,0.02347295,0.18446414,0.38,0.2,0.42
"839",9,0.4994141,0.4424854,0.01958798,0.19980265,0.39,0.2,0.41
"840",10,0.4961328,0.3663836,0.02008971,0.52697315,0.4,0.18,0.42
"841",1,0.5166016,0.4875832,0.02340699,0.10689415,0.38,0.19,0.43
"842",2,0.5122266,0.3525617,0.02488903,0.02200245,0.4,0.18,0.42
"843",3,0.5271484,0.3668392,0.02229952,0.12068342,0.38,0.19,0.43
"844",4,0.4896094,0.4340552,0.02100691,0.2935158,0.4,0.19,0.41
"845",5,0.4976563,0.4597957,0.02358181,0.07487804,0.39,0.19,0.42
"846",6,0.4938672,0.4686878,0.02050805,0.33792759,0.38,0.2,0.42
"847",7,0.4977734,0.3692336,0.02400723,0.088313,0.4,0.19,0.41
"848",8,0.5114453,0.4674921,0.0202953,0.12102019,0.38,0.2,0.42
"849",9,0.5000781,0.4308919,0.0208827,0.11891629,0.4,0.18,0.42
"850",10,0.5015625,0.4078644,0.01932373,0.15032618,0.4,0.17,0.43
"851",1,0.509375,0.3852947,0.02083293,0.101508711,0.38,0.2,0.42
"852",2,0.4954297,0.4467325,0.02098722,0.170879477,0.39,0.19,0.42
"853",3,0.4894531,0.410349,0.02003944,0.055210898,0.38,0.19,0.43
"854",4,0.5055469,0.4451973,0.01969346,0.302703318,0.38,0.2,0.42
"855",5,0.4939844,0.4724744,0.02143991,0.053967618,0.39,0.18,0.43
"856",6,0.498125,0.3730179,0.02220954,0.136586388,0.39,0.19,0.42
"857",7,0.5017578,0.4254607,0.02132667,0.161572945,0.4,0.18,0.42
"858",8,0.5385937,0.4189505,0.01945952,0.235772976,0.38,0.18,0.44
"859",9,0.4907813,0.3588488,0.019949,0.051392862,0.39,0.18,0.43
"860",10,0.5016406,0.4606679,0.02041415,0.005975589,0.39,0.18,0.43
"861",1,0.5358203,0.4638877,0.0212379,0.03294856,0.38,0.18,0.44
"862",2,0.5003516,0.4050585,0.01931368,0.07109052,0.4,0.18,0.42
"863",3,0.5171094,0.4491474,0.02070141,0.132512,0.39,0.18,0.43
"864",4,0.5221484,0.421172,0.02334723,0.06904409,0.38,0.19,0.43
"865",5,0.5146875,0.4374031,0.02135009,0.3029745,0.39,0.18,0.43
"866",6,0.5135547,0.3929491,0.02335338,0.10812039,0.38,0.18,0.44
"867",7,0.5099219,0.4228849,0.02401899,0.05899637,0.38,0.18,0.44
"868",8,0.5097266,0.4434579,0.02139057,0.27707463,0.38,0.19,0.43
"869",9,0.5087109,0.4647288,0.0246935,0.27680933,0.39,0.18,0.43
"870",10,0.4927734,0.4361039,0.02310179,0.01564582,0.38,0.19,0.43
"871",1,0.5075,0.3587468,0.02106056,0.14532086,0.38,0.18,0.44
"872",2,0.5096094,0.4641563,0.01947401,0.26470119,0.39,0.18,0.43
"873",3,0.5039844,0.428176,0.01980665,0.14148025,0.4,0.18,0.42
"874",4,0.5229687,0.4133886,0.02432992,0.19216327,0.38,0.18,0.44
"875",5,0.5070703,0.4193766,0.02077971,0.01293526,0.39,0.18,0.43
"876",6,0.5100781,0.3615121,0.02242105,0.1237634,0.39,0.19,0.42
"877",7,0.5261719,0.3804045,0.02286595,0.37442665,0.38,0.18,0.44
"878",8,0.5180859,0.3900134,0.02477868,0.14199841,0.4,0.18,0.42
"879",9,0.5022266,0.4422471,0.02040519,0.14366032,0.4,0.18,0.42
"880",10,0.5122266,0.4321146,0.0246425,0.04846965,0.39,0.19,0.42
"881",1,0.5,0.3665524,0.02040729,0.05719789,0.4,0.18,0.42
"882",2,0.5144922,0.4582177,0.02274819,0.14531292,0.4,0.19,0.41
"883",3,0.4902734,0.4317342,0.02045355,0.11810293,0.38,0.2,0.42
"884",4,0.5137891,0.3656284,0.02003979,0.40952334,0.39,0.17,0.44
"885",5,0.5186328,0.362965,0.02415943,0.22498402,0.38,0.2,0.42
"886",6,0.5328516,0.3894797,0.02338108,0.14452714,0.38,0.18,0.44
"887",7,0.5050391,0.4260532,0.02230211,0.21706664,0.38,0.18,0.44
"888",8,0.4925781,0.404753,0.02108743,0.59281151,0.38,0.2,0.42
"889",9,0.4945703,0.4129509,0.02006871,0.0784537,0.38,0.19,0.43
"890",10,0.4968359,0.3970954,0.01940061,0.44197658,0.39,0.18,0.43
"891",1,0.4982031,0.4635438,0.02318042,0.1732318,0.4,0.18,0.42
"892",2,0.5010547,0.5052348,0.02052736,0.1333875,0.38,0.2,0.42
"893",3,0.5079687,0.3715838,0.02180313,0.3059861,0.38,0.2,0.42
"894",4,0.4889453,0.4076849,0.0201321,0.1333637,0.4,0.19,0.41
"895",5,0.5083203,0.4051701,0.02029303,0.2020564,0.38,0.19,0.43
"896",6,0.5080469,0.4634365,0.01975451,0.2486383,0.38,0.19,0.43
"897",7,0.5100781,0.4684842,0.02208034,0.1872662,0.38,0.19,0.43
"898",8,0.5326563,0.4015376,0.01939941,0.3187311,0.38,0.18,0.44
"899",9,0.4873828,0.4124875,0.02388593,0.1998637,0.4,0.19,0.41
"900",10,0.5038672,0.4143422,0.01928497,0.1701464,0.38,0.19,0.43
"901",1,0.5002734,0.5082523,0.02225816,0.121434506,0.4,0.18,0.42
"902",2,0.5124609,0.4239625,0.02254818,0.062775321,0.38,0.2,0.42
"903",3,0.4904297,0.3758247,0.02083794,0.007819387,0.4,0.18,0.42
"904",4,0.5125781,0.4286605,0.02300481,0.121272044,0.4,0.17,0.43
"905",5,0.5022266,0.4043632,0.01917897,0.303121318,0.4,0.17,0.43
"906",6,0.5230859,0.4494908,0.02454189,0.053495368,0.38,0.2,0.42
"907",7,0.5214844,0.4862794,0.02470822,0.087986924,0.38,0.18,0.44
"908",8,0.5195703,0.4618206,0.02041236,0.067684507,0.38,0.19,0.43
"909",9,0.515625,0.5002967,0.02454337,0.226011294,0.4,0.17,0.43
"910",10,0.5151172,0.3706508,0.02078955,0.24603076,0.38,0.19,0.43
"911",1,0.5096094,0.4793048,0.02281811,0.12159804,0.4,0.18,0.42
"912",2,0.5119141,0.4326444,0.02341558,0.17281254,0.38,0.2,0.42
"913",3,0.4969141,0.4126268,0.02183092,0.04177661,0.4,0.19,0.41
"914",4,0.4951563,0.3601369,0.01918318,0.06963955,0.4,0.17,0.43
"915",5,0.5063672,0.415435,0.02102821,0.21367036,0.38,0.2,0.42
"916",6,0.5005469,0.3892159,0.02205112,0.21828028,0.4,0.18,0.42
"917",7,0.5248828,0.4227634,0.02306213,0.07911727,0.39,0.18,0.43
"918",8,0.4801172,0.3833596,0.02099816,0.14107365,0.4,0.19,0.41
"919",9,0.4960156,0.3675348,0.02296978,0.04443553,0.4,0.19,0.41
"920",10,0.5163281,0.4337623,0.02174222,0.07100499,0.38,0.18,0.44
"921",1,0.5178516,0.43683,0.02260738,0.14801832,0.38,0.18,0.44
"922",2,0.51875,0.4042886,0.02096464,0.18800536,0.39,0.18,0.43
"923",3,0.5094531,0.3656093,0.02287027,0.09961492,0.39,0.19,0.42
"924",4,0.5058203,0.388291,0.01967638,0.17053472,0.38,0.2,0.42
"925",5,0.4980078,0.4463528,0.02065717,0.09213548,0.4,0.18,0.42
"926",6,0.5082813,0.4258249,0.02139918,0.1949781,0.4,0.18,0.42
"927",7,0.4817969,0.4947412,0.01985311,0.22215717,0.39,0.19,0.42
"928",8,0.5165234,0.4360393,0.0207409,0.16189643,0.38,0.19,0.43
"929",9,0.5075781,0.434073,0.02498066,0.15869704,0.38,0.2,0.42
"930",10,0.5248047,0.4280482,0.02070367,0.06960045,0.38,0.18,0.44
"931",1,0.4949219,0.4077289,0.01903167,0.70887347,0.38,0.2,0.42
"932",2,0.4951953,0.4597595,0.01926728,0.26063352,0.4,0.18,0.42
"933",3,0.5132813,0.4277692,0.01930505,0.06747008,0.38,0.18,0.44
"934",4,0.504375,0.3952014,0.02025301,0.33889483,0.39,0.18,0.43
"935",5,0.5067969,0.4005348,0.02026805,0.15180745,0.39,0.19,0.42
"936",6,0.496875,0.394892,0.02348861,0.16429898,0.4,0.18,0.42
"937",7,0.5265625,0.4129743,0.02427409,0.12779297,0.38,0.19,0.43
"938",8,0.5004688,0.3844994,0.0238374,0.23286235,0.38,0.2,0.42
"939",9,0.5161328,0.3572309,0.02112748,0.0622288,0.39,0.18,0.43
"940",10,0.5090234,0.3777567,0.02037164,0.11874767,0.38,0.2,0.42
"941",1,0.509375,0.3679637,0.0202476,0.16055138,0.38,0.18,0.44
"942",2,0.5110547,0.4549752,0.02466645,0.08649254,0.39,0.2,0.41
"943",3,0.5017969,0.4180996,0.02100058,0.17607932,0.39,0.18,0.43
"944",4,0.5129297,0.4405601,0.02082735,0.21787803,0.38,0.2,0.42
"945",5,0.4920312,0.4377691,0.02292526,0.09064686,0.39,0.19,0.42
"946",6,0.4973047,0.4675451,0.02046213,0.19249509,0.38,0.2,0.42
"947",7,0.5110547,0.4783797,0.02152824,0.12905849,0.38,0.19,0.43
"948",8,0.5230078,0.484979,0.02195346,0.10746189,0.38,0.18,0.44
"949",9,0.5016016,0.451747,0.02160354,0.28822265,0.4,0.18,0.42
"950",10,0.5192969,0.4053205,0.02428731,0.15513604,0.39,0.18,0.43
"951",1,0.5307812,0.4194389,0.02343386,0.11520159,0.38,0.18,0.44
"952",2,0.5198438,0.4070904,0.02151507,0.12947241,0.38,0.18,0.44
"953",3,0.4975,0.3894828,0.02174125,0.05653486,0.4,0.18,0.42
"954",4,0.5146875,0.3936181,0.01965217,0.55802105,0.38,0.18,0.44
"955",5,0.4982813,0.3754347,0.02357298,0.01612451,0.4,0.18,0.42
"956",6,0.5022656,0.4807467,0.02423596,0.05717282,0.39,0.19,0.42
"957",7,0.4939453,0.4411592,0.01984788,0.71604907,0.39,0.19,0.42
"958",8,0.5128516,0.456923,0.02085563,0.10184037,0.39,0.18,0.43
"959",9,0.5074609,0.4308266,0.02048594,0.14722359,0.39,0.18,0.43
"960",10,0.5019141,0.3900024,0.01950982,0.54539973,0.39,0.19,0.42
"961",1,0.4981641,0.4336973,0.02380189,0.11286996,0.39,0.19,0.42
"962",2,0.5148438,0.3726983,0.02208705,0.153380593,0.39,0.19,0.42
"963",3,0.5064062,0.3759396,0.02021389,0.234292624,0.39,0.18,0.43
"964",4,0.5183203,0.4160712,0.0244194,0.175191205,0.4,0.18,0.42
"965",5,0.4845703,0.4458027,0.01914444,0.123502106,0.39,0.18,0.43
"966",6,0.5219922,0.4325005,0.02190093,0.173003912,0.38,0.18,0.44
"967",7,0.5080859,0.3690793,0.02289896,0.092091039,0.39,0.18,0.43
"968",8,0.5257422,0.3841435,0.02477105,0.224132438,0.39,0.18,0.43
"969",9,0.5313281,0.4695398,0.02432834,0.206985186,0.38,0.18,0.44
"970",10,0.4787109,0.3704286,0.02320992,0.004536048,0.39,0.19,0.42
"971",1,0.5082031,0.425941,0.02017263,0.2032374206,0.38,0.18,0.44
"972",2,0.5325391,0.4104645,0.0209323,0.2205002517,0.38,0.18,0.44
"973",3,0.5115234,0.4208229,0.01994899,0.0738108295,0.38,0.19,0.43
"974",4,0.5066016,0.3646474,0.02166004,0.0731087201,0.38,0.19,0.43
"975",5,0.504375,0.3558628,0.02435947,0.0004293786,0.39,0.19,0.42
"976",6,0.4999609,0.4448197,0.01944062,0.1078529975,0.39,0.18,0.43
"977",7,0.5159766,0.3647574,0.02311554,0.0883444701,0.4,0.18,0.42
"978",8,0.5098047,0.3929122,0.02080188,0.1908792157,0.39,0.18,0.43
"979",9,0.5178125,0.3558035,0.02080718,0.3483795351,0.38,0.18,0.44
"980",10,0.5055469,0.4999122,0.02285249,0.0023559723,0.39,0.19,0.42
"981",1,0.5153125,0.4454235,0.02054795,0.03885862,0.4,0.17,0.43
"982",2,0.5042578,0.4565947,0.02121798,0.70075168,0.39,0.17,0.44
"983",3,0.5371875,0.4026845,0.02189736,0.07465099,0.38,0.18,0.44
"984",4,0.5084766,0.3847402,0.01974043,0.29266338,0.39,0.17,0.44
"985",5,0.5266797,0.4871082,0.01981507,0.03602171,0.39,0.17,0.44
"986",6,0.48875,0.3884887,0.01960997,0.06892956,0.39,0.17,0.44
"987",7,0.4982813,0.4882053,0.02044101,0.20228616,0.39,0.19,0.42
"988",8,0.5353516,0.4605256,0.02411344,0.31140823,0.38,0.18,0.44
"989",9,0.5092969,0.4701816,0.01925461,0.15450798,0.39,0.18,0.43
"990",10,0.4892578,0.4432864,0.01905331,0.46865565,0.38,0.2,0.42
"991",1,0.4811328,0.3617839,0.01923062,0.19514509,0.4,0.19,0.41
"992",2,0.5131641,0.4767562,0.01971084,0.18672683,0.38,0.18,0.44
"993",3,0.5236719,0.4106493,0.02358991,0.15307109,0.38,0.19,0.43
"994",4,0.4911328,0.4137613,0.02133239,0.13155494,0.39,0.2,0.41
"995",5,0.5316016,0.472735,0.02324182,0.04717548,0.4,0.17,0.43
"996",6,0.5067969,0.473638,0.02391019,0.12595723,0.38,0.2,0.42
"997",7,0.5359766,0.4357896,0.02425942,0.2151611,0.39,0.17,0.44
"998",8,0.5,0.3824476,0.02080278,0.17474031,0.39,0.19,0.42
"999",9,0.4934766,0.3984855,0.02061674,0.17954047,0.39,0.2,0.41
"1000",10,0.5217969,0.3745302,0.02217915,0.23840771,0.39,0.2,0.41
